Sno,pc_code,pc_description,country_code,country_name,unit,quantity,norm_quantity,pc_type,organisation,bond,Class_Label
250,H3,Fertilezers_Manufactured,11419,U_Arab_Emts,Ton,82769,75086795.27,Chemical_Industry,National_Agricultural_Development,36,v26
251,H3,Fertilezers_Manufactured,13147,Germany,Ton,138807,125923628.3,Chemical_Industry,"Saltflow,_Inc.",28,v29
252,H3,Fertilezers_Manufactured,14389,Switzerland,Ton,0,0,Chemical_Industry,Mettler_Toledo_AG,69,v1
253,I2,Inorganic_Chemicals,3291,Nigeria,Kgs,3084,3084,Chemical_Industry,Nigerian_Institute_of_Medical_Research,19,v1
254,I2,Inorganic_Chemicals,5423,U_S_A,Kgs,3.31E+08,330681487,Chemical_Industry,Health_Industry_Distributors_Association_US,70,v61
255,I2,Inorganic_Chemicals,10077,China_P_Rp,Kgs,7.50E+08,750437087,Chemical_Industry,China_Nepstar,67,v66
256,I2,Inorganic_Chemicals,10187,Indonesia,Kgs,1.19E+08,118839759,Chemical_Industry,Kimia_Farma,67,v30
257,I2,Inorganic_Chemicals,10217,Korea_Rp,Kgs,5.72E+08,571852447,Chemical_Industry,Yuhan,42,v39
258,I2,Inorganic_Chemicals,11351,Saudi_Arab,Kgs,5.40E+08,540226003,Chemical_Industry,House_of_Alireza,70,v60
259,I2,Inorganic_Chemicals,11419,U_Arab_Emts,Kgs,3.92E+08,391948678,Chemical_Industry,Julphar,36,v30
260,I2,Inorganic_Chemicals,13147,Germany,Kgs,2.93E+07,29277562,Chemical_Industry,Nobel_Biocare,28,v31
261,I2,Inorganic_Chemicals,14389,Switzerland,Kgs,2052251,2052251,Chemical_Industry,National_Agency_for_Food_and_Drug_Administration_and_Control,69,v13
262,I3,Organic_Chemicals,3291,Nigeria,Kgs,3,3,Chemical_Industry,Chemical_Specialties_Manufacturers_Association_US,19,v1
263,I3,Organic_Chemicals,5423,U_S_A,Kgs,4.60E+08,460175485,Chemical_Industry,American_Crop_Protection_Association,70,v66
264,I3,Organic_Chemicals,10077,China_P_Rp,Kgs,1.28E+09,1282621407,Chemical_Industry,Beijing_Hualian_Group,67,v72
265,I3,Organic_Chemicals,10187,Indonesia,Kgs,1.40E+08,140405805,Chemical_Industry,POSCO,67,v47
266,I3,Organic_Chemicals,10217,Korea_Rp,Kgs,5.68E+08,568120341,Chemical_Industry,Barwa_Group,42,v66
267,I3,Organic_Chemicals,11351,Saudi_Arab,Kgs,1.41E+09,1411827174,Chemical_Industry,Cepco,70,v72
268,I3,Organic_Chemicals,11419,U_Arab_Emts,Kgs,2.88E+07,28761969,Chemical_Industry,Liwa_Chemicals,36,v23
269,I3,Organic_Chemicals,13147,Germany,Kgs,3.45E+08,344607206,Chemical_Industry,Nobel_Biocare,28,v63
270,I3,Organic_Chemicals,14389,Switzerland,Kgs,8128356,8128356,Chemical_Industry,National_Agency_for_Food_and_Drug_Administration_and_Control,69,v32
271,I7,Residul_Chemicl_And_Alled_Prod,5423,U_S_A,Na,9.10E+07,3059822163,Chemical_Industry,American_Crop_Protection_Association,70,v71
272,I7,Residul_Chemicl_And_Alled_Prod,10077,China_P_Rp,Na,9.10E+07,3059822163,Chemical_Industry,Agricultural_Bank_of_China,67,v72
273,I7,Residul_Chemicl_And_Alled_Prod,10187,Indonesia,Na,9.10E+07,3059822163,Chemical_Industry,Indocement_Tunggal_Prakarsa,67,v31
274,I7,Residul_Chemicl_And_Alled_Prod,10217,Korea_Rp,Na,9.10E+07,3059822163,Chemical_Industry,Oriental_Brewery,42,v51
275,I7,Residul_Chemicl_And_Alled_Prod,11351,Saudi_Arab,Na,9.10E+07,3059822163,Chemical_Industry,Shield_Group_Security,70,v45
276,I7,Residul_Chemicl_And_Alled_Prod,11419,U_Arab_Emts,Na,9.10E+07,3059822163,Chemical_Industry,Barwa_Group,36,v21
277,I7,Residul_Chemicl_And_Alled_Prod,13147,Germany,Na,9.10E+07,3059822163,Chemical_Industry,National_Agricultural_Development,28,v63
278,I7,Residul_Chemicl_And_Alled_Prod,14389,Switzerland,Na,9.10E+07,3059822163,Chemical_Industry,"Saltflow,_Inc.",69,v25
279,K8,Plastic_Raw_Materials,3291,Nigeria,Ton,647,586948.695,plastics_and_paper,Nigeria_Customs_Service,19,v4
280,K8,Plastic_Raw_Materials,5423,U_S_A,Ton,283213,256926585.4,plastics_and_paper,American_Plastics_Council,70,v66
281,K8,Plastic_Raw_Materials,10077,China_P_Rp,Ton,536768,486947878.1,plastics_and_paper,Trands,67,v70
282,K8,Plastic_Raw_Materials,10187,Indonesia,Ton,15249,13833664.07,plastics_and_paper,Pos_Indonesia,67,v24
283,K8,Plastic_Raw_Materials,10217,Korea_Rp,Ton,783260,710561723.1,plastics_and_paper,POSCO,42,v72
284,K8,Plastic_Raw_Materials,11351,Saudi_Arab,Ton,707114,641483214.1,plastics_and_paper,Oryx_GTL,70,v70
285,K8,Plastic_Raw_Materials,11419,U_Arab_Emts,Ton,562897,510651714.9,plastics_and_paper,Bin_Quraya,36,v67
286,K8,Plastic_Raw_Materials,13147,Germany,Ton,199687,181153051.1,plastics_and_paper,SHUAA_Capital,28,v64
287,K8,Plastic_Raw_Materials,14389,Switzerland,Ton,2348,2130070.38,plastics_and_paper,Omega_SA,69,v22
288,L3,Iron_And_Steel,3291,Nigeria,Ton,916,830981.46,Ores_and_minerals,Transmission_Company_of_Nigeria,19,v7
289,L3,Iron_And_Steel,5423,U_S_A,Ton,1259010,1142154987,Ores_and_minerals,American_Iron_&_Steel_Institute,70,v66
290,L3,Iron_And_Steel,10077,China_P_Rp,Ton,4525032,4105041155,Ores_and_minerals,China_Universal,67,v72
291,L3,Iron_And_Steel,10187,Indonesia,Ton,550330,499251121.1,Ores_and_minerals,Megatech,67,v60
292,L3,Iron_And_Steel,10217,Korea_Rp,Ton,3323808,3015308760,Ores_and_minerals,Hyundai_Oilbank,42,v72
293,L3,Iron_And_Steel,11351,Saudi_Arab,Ton,21168,19203292.08,Ores_and_minerals,Oryx_GTL,70,v24
294,L3,Iron_And_Steel,11419,U_Arab_Emts,Ton,1176926,1067689613,Ores_and_minerals,Al-Muhaidib,36,v64
295,L3,Iron_And_Steel,13147,Germany,Ton,327349,296966102.6,Ores_and_minerals,DP_World,28,v61
296,L3,Iron_And_Steel,14389,Switzerland,Ton,5593,5073885.705,Ores_and_minerals,Charriol,69,v18
297,L4,Products_Of_Iron_And_Steel,3291,Nigeria,Na,9.10E+07,3059822163,Ores_and_minerals,Transmission_Company_of_Nigeria,19,v1
298,L4,Products_Of_Iron_And_Steel,5423,U_S_A,Na,9.10E+07,3059822163,Ores_and_minerals,American_Iron_&_Steel_Institute,70,v60
299,L4,Products_Of_Iron_And_Steel,10077,China_P_Rp,Na,9.10E+07,3059822163,Ores_and_minerals,Tencent,67,v72
300,L4,Products_Of_Iron_And_Steel,10187,Indonesia,Na,9.10E+07,3059822163,Ores_and_minerals,Megatech,67,v28
301,L4,Products_Of_Iron_And_Steel,10217,Korea_Rp,Na,9.10E+07,3059822163,Ores_and_minerals,Hyundai_Oilbank,42,v61
302,L4,Products_Of_Iron_And_Steel,11351,Saudi_Arab,Na,9.10E+07,3059822163,Ores_and_minerals,Suadi_Steel,70,v13
303,L4,Products_Of_Iron_And_Steel,11419,U_Arab_Emts,Na,9.10E+07,3059822163,Ores_and_minerals,Al-Muhaidib,36,v30
304,L4,Products_Of_Iron_And_Steel,13147,Germany,Na,9.10E+07,3059822163,Ores_and_minerals,DP_World,28,v62
305,L4,Products_Of_Iron_And_Steel,14389,Switzerland,Na,9.10E+07,3059822163,Ores_and_minerals,Charriol,69,v22
306,M3,Auto_Components/Parts,5423,U_S_A,Na,9.10E+07,3059822163,Manifacutred_goods,Nigerian_Electricity_Regulatory_Commission,70,v60
307,M3,Auto_Components/Parts,10077,China_P_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,Electrics_Representative_Association,67,v70
308,M3,Auto_Components/Parts,10187,Indonesia,Na,9.10E+07,3059822163,Manifacutred_goods,Fushi_Copperweld,67,v34
309,M3,Auto_Components/Parts,10217,Korea_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,Perusahaan_Listrik_Negara,42,v67
310,M3,Auto_Components/Parts,11351,Saudi_Arab,Na,9.10E+07,3059822163,Manifacutred_goods,Kumho_Tire,70,v1
311,M3,Auto_Components/Parts,11419,U_Arab_Emts,Na,9.10E+07,3059822163,Manifacutred_goods,Iraqna,36,v12
312,M3,Auto_Components/Parts,13147,Germany,Na,9.10E+07,3059822163,Manifacutred_goods,Kahramaa,28,v68
313,M3,Auto_Components/Parts,14389,Switzerland,Na,9.10E+07,3059822163,Manifacutred_goods,Advanced_Electronics_Company_Limited,69,v12
314,N4,Electric_Machinery_And_Equipme,3291,Nigeria,Na,9.10E+07,3059822163,Manifacutred_goods,Etisalat,19,v1
315,N4,Electric_Machinery_And_Equipme,5423,U_S_A,Na,9.10E+07,3059822163,Manifacutred_goods,Ascom,70,v71
316,N4,Electric_Machinery_And_Equipme,10077,China_P_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,Air_China,67,v72
317,N4,Electric_Machinery_And_Equipme,10187,Indonesia,Na,9.10E+07,3059822163,Manifacutred_goods,American_Crop_Protection_Association,67,v27
318,N4,Electric_Machinery_And_Equipme,10217,Korea_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,National_Horticultural_Research_Institute,42,v64
319,N4,Electric_Machinery_And_Equipme,11191,Iraq,Na,9.10E+07,3059822163,Manifacutred_goods,Unilever_Indonesia,47,v1
320,N4,Electric_Machinery_And_Equipme,11351,Saudi_Arab,Na,9.10E+07,3059822163,Manifacutred_goods,Hyundai_Rotem,70,v3
321,N4,Electric_Machinery_And_Equipme,11419,U_Arab_Emts,Na,9.10E+07,3059822163,Manifacutred_goods,Nakilat,36,v22
322,N4,Electric_Machinery_And_Equipme,13147,Germany,Na,9.10E+07,3059822163,Manifacutred_goods,Almarai,28,v66
323,N4,Electric_Machinery_And_Equipme,14389,Switzerland,Na,9.10E+07,3059822163,Manifacutred_goods,Tamweel,69,v35
324,N6,Indl._Machnry_For_Dairy_Etc,3291,Nigeria,Na,9.10E+07,3059822163,Manifacutred_goods,Création_Baumann,19,v1
325,N6,Indl._Machnry_For_Dairy_Etc,5423,U_S_A,Na,9.10E+07,3059822163,Manifacutred_goods,Air_Transport_Association,70,v66
326,N6,Indl._Machnry_For_Dairy_Etc,10077,China_P_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,Brilliance_Auto,67,v73
327,N6,Indl._Machnry_For_Dairy_Etc,10187,Indonesia,Na,9.10E+07,3059822163,Manifacutred_goods,Airfast_Indonesia,67,v24
328,N6,Indl._Machnry_For_Dairy_Etc,10217,Korea_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,National_Horticultural_Research_Institute,42,v66
329,N6,Indl._Machnry_For_Dairy_Etc,11351,Saudi_Arab,Na,9.10E+07,3059822163,Manifacutred_goods,Air_Arabia,70,v4
330,N6,Indl._Machnry_For_Dairy_Etc,11419,U_Arab_Emts,Na,9.10E+07,3059822163,Manifacutred_goods,Flynas,36,v23
331,N6,Indl._Machnry_For_Dairy_Etc,13147,Germany,Na,9.10E+07,3059822163,Manifacutred_goods,Emirates_Integrated_Telecommunications_Company_(du),28,v72
332,N6,Indl._Machnry_For_Dairy_Etc,14389,Switzerland,Na,9.10E+07,3059822163,Manifacutred_goods,Edelweiss_Air,69,v61
333,O4,"Aircraft,_Spacecraft_And_Parts",5423,U_S_A,Na,9.10E+07,3059822163,Manifacutred_goods,American_International_Auto_Dealers_Association,70,v72
334,O4,"Aircraft,_Spacecraft_And_Parts",10077,China_P_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,Brilliance_Auto,67,v16
335,O4,"Aircraft,_Spacecraft_And_Parts",10187,Indonesia,Na,9.10E+07,3059822163,Manifacutred_goods,Semen_Indonesia,67,v13
336,O4,"Aircraft,_Spacecraft_And_Parts",10217,Korea_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,Amorepacific_Corporation,42,v19
337,O4,"Aircraft,_Spacecraft_And_Parts",11351,Saudi_Arab,Na,9.10E+07,3059822163,Manifacutred_goods,Aramex,70,v70
338,O4,"Aircraft,_Spacecraft_And_Parts",11419,U_Arab_Emts,Na,9.10E+07,3059822163,Manifacutred_goods,National_Agency_For_Science_and_Engineering_Infrastructure,36,v14
339,O4,"Aircraft,_Spacecraft_And_Parts",13147,Germany,Na,9.10E+07,3059822163,Manifacutred_goods,Emirates_Integrated_Telecommunications_Company_(du),28,v62
340,O4,"Aircraft,_Spacecraft_And_Parts",14389,Switzerland,Na,9.10E+07,3059822163,Manifacutred_goods,Commercial_Press,69,v21
341,O7,"Ship,_Boat_And_Floating_Struct",5423,U_S_A,Na,9.10E+07,3059822163,Manifacutred_goods,Lippo_Group,70,v40
342,O7,"Ship,_Boat_And_Floating_Struct",10077,China_P_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,Gamevil,67,v72
343,O7,"Ship,_Boat_And_Floating_Struct",10187,Indonesia,Na,9.10E+07,3059822163,Manifacutred_goods,GSSG_Holding,67,v64
344,O7,"Ship,_Boat_And_Floating_Struct",10217,Korea_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,Kingdom_Holding_Company,42,v61
345,O7,"Ship,_Boat_And_Floating_Struct",11419,U_Arab_Emts,Na,9.10E+07,3059822163,Manifacutred_goods,Burhani,36,v45
346,O7,"Ship,_Boat_And_Floating_Struct",13147,Germany,Na,9.10E+07,3059822163,Manifacutred_goods,Arctic,28,v35
347,O9,"Computer_Hardware,_Peripherals",3291,Nigeria,Na,9.10E+07,3059822163,Manifacutred_goods,National_Office_for_Technology_Acquisition_and_Promotion,19,v1
348,O9,"Computer_Hardware,_Peripherals",5423,U_S_A,Na,9.10E+07,3059822163,Manifacutred_goods,National_Electronics_Distributors_Association,70,v62
349,O9,"Computer_Hardware,_Peripherals",10077,China_P_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,HiSilicon,67,v76
350,O9,"Computer_Hardware,_Peripherals",10187,Indonesia,Na,9.10E+07,3059822163,Manifacutred_goods,Telkomsel,67,v26
351,O9,"Computer_Hardware,_Peripherals",10217,Korea_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,CAS_Corporation,42,v32
352,O9,"Computer_Hardware,_Peripherals",11351,Saudi_Arab,Na,9.10E+07,3059822163,Manifacutred_goods,Saudi_Telecom_Company,70,v1
353,O9,"Computer_Hardware,_Peripherals",11419,U_Arab_Emts,Na,9.10E+07,3059822163,Manifacutred_goods,Al_Jazeera_Media_Network,36,v19
354,O9,"Computer_Hardware,_Peripherals",13147,Germany,Na,9.10E+07,3059822163,Manifacutred_goods,Emirates_Integrated_Telecommunications_Company_(du),28,v31
355,O9,"Computer_Hardware,_Peripherals",14389,Switzerland,Na,9.10E+07,3059822163,Manifacutred_goods,Digitec,69,v13
356,P1,Consumer_Electronics,5423,U_S_A,Na,9.10E+07,3059822163,Manifacutred_goods,National_Agency_For_Science_and_Engineering_Infrastructure,70,v39
357,P1,Consumer_Electronics,10077,China_P_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,National_Electronics_Distributors_Association,67,v72
358,P1,Consumer_Electronics,10187,Indonesia,Na,9.10E+07,3059822163,Manifacutred_goods,HiSilicon,67,v25
359,P1,Consumer_Electronics,10217,Korea_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,Telkomsel,42,v61
360,P1,Consumer_Electronics,11351,Saudi_Arab,Na,9.10E+07,3059822163,Manifacutred_goods,Saudi_Telecom_Company,70,v1
361,P1,Consumer_Electronics,11419,U_Arab_Emts,Na,9.10E+07,3059822163,Manifacutred_goods,Al_Jazeera_Media_Network,36,v21
362,P1,Consumer_Electronics,13147,Germany,Na,9.10E+07,3059822163,Manifacutred_goods,CAS_Corporation,28,v27
363,P1,Consumer_Electronics,14389,Switzerland,Na,9.10E+07,3059822163,Manifacutred_goods,Emirates_Integrated_Telecommunications_Company_(du),69,v15
364,P2,Electronics_Components,3291,Nigeria,Na,9.10E+07,3059822163,Manifacutred_goods,Digitec,19,v1
365,P2,Electronics_Components,5423,U_S_A,Na,9.10E+07,3059822163,Manifacutred_goods,Alliance_for_Telecommunications_Industry_Solutions-_US,70,v62
366,P2,Electronics_Components,10077,China_P_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,Haier,67,v75
367,P2,Electronics_Components,10187,Indonesia,Na,9.10E+07,3059822163,Manifacutred_goods,Angkasa_Pura,67,v22
368,P2,Electronics_Components,10217,Korea_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,Hansol,42,v65
369,P2,Electronics_Components,11351,Saudi_Arab,Na,9.10E+07,3059822163,Manifacutred_goods,Saudi_Telecom_Company,70,v2
370,P2,Electronics_Components,11419,U_Arab_Emts,Na,9.10E+07,3059822163,Manifacutred_goods,Al_Jazeera_Media_Network,36,v24
371,P2,Electronics_Components,13147,Germany,Na,9.10E+07,3059822163,Manifacutred_goods,Etisalat,28,v64
372,P2,Electronics_Components,14389,Switzerland,Na,9.10E+07,3059822163,Manifacutred_goods,Oscilloquartz,69,v26
373,P3,Electronics_Instruments,3291,Nigeria,Na,9.10E+07,3059822163,Manifacutred_goods,Li-Ning,19,v1
374,P3,Electronics_Instruments,5423,U_S_A,Na,9.10E+07,3059822163,Manifacutred_goods,American_Wool_Council,70,v68
375,P3,Electronics_Instruments,10077,China_P_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,Gunung_Agung,67,v72
376,P3,Electronics_Instruments,10187,Indonesia,Na,9.10E+07,3059822163,Manifacutred_goods,Hansol,67,v26
377,P3,Electronics_Instruments,10217,Korea_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,Muntazah_Oryx_Investments,42,v61
378,P3,Electronics_Instruments,11351,Saudi_Arab,Na,9.10E+07,3059822163,Manifacutred_goods,Thuraya,70,v2
379,P3,Electronics_Instruments,11419,U_Arab_Emts,Na,9.10E+07,3059822163,Manifacutred_goods,AMAG,36,v35
380,P3,Electronics_Instruments,13147,Germany,Na,9.10E+07,3059822163,Manifacutred_goods,Emirates_Integrated_Telecommunications_Company_(du),28,v66
381,P3,Electronics_Instruments,14389,Switzerland,Na,9.10E+07,3059822163,Manifacutred_goods,Edelweiss_Air,69,v33
382,P4,Telecom_Instruments,5423,U_S_A,Na,9.10E+07,3059822163,Manifacutred_goods,American_International_Auto_Dealers_Association,70,v64
383,P4,Telecom_Instruments,10077,China_P_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,Brilliance_Auto,67,v85
384,P4,Telecom_Instruments,10187,Indonesia,Na,9.10E+07,3059822163,Manifacutred_goods,Semen_Indonesia,67,v21
385,P4,Telecom_Instruments,10217,Korea_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,Amorepacific_Corporation,42,v72
386,P4,Telecom_Instruments,11351,Saudi_Arab,Na,9.10E+07,3059822163,Manifacutred_goods,Aramex,70,v1
387,P4,Telecom_Instruments,11419,U_Arab_Emts,Na,9.10E+07,3059822163,Manifacutred_goods,National_Agency_For_Science_and_Engineering_Infrastructure,36,v16
388,P4,Telecom_Instruments,13147,Germany,Na,9.10E+07,3059822163,Manifacutred_goods,Emirates_Integrated_Telecommunications_Company_(du),28,v33
389,P4,Telecom_Instruments,14389,Switzerland,Na,9.10E+07,3059822163,Manifacutred_goods,Oscilloquartz,69,v13
390,S5,Petroleum:_Crude,3291,Nigeria,Ton,2.30E+07,20838933027,Ores_and_minerals,Dana_Gas,19,v84
391,S5,Petroleum:_Crude,5423,U_S_A,Ton,44321,40207346.39,Ores_and_minerals,American_Petroleum_Institute,70,v22
392,S5,Petroleum:_Crude,10077,China_P_Rp,Ton,145508,132002675,Ores_and_minerals,China_Natural_Gas,67,v31
393,S5,Petroleum:_Crude,10187,Indonesia,Ton,93241,84586836.59,Ores_and_minerals,MedcoEnergi,67,v23
394,S5,Petroleum:_Crude,10217,Korea_Rp,Ton,271987,246742526.6,Ores_and_minerals,"HCT_Co.,_Ltd.",42,v40
395,S5,Petroleum:_Crude,11191,Iraq,Ton,3.57E+07,32381706399,Ores_and_minerals,Iraqi_Oil_Tankers_Company,47,v85
396,S5,Petroleum:_Crude,11351,Saudi_Arab,Ton,3.96E+07,35917571520,Ores_and_minerals,Transocean,70,v85
397,S5,Petroleum:_Crude,11419,U_Arab_Emts,Ton,1.48E+07,13431414607,Ores_and_minerals,"HCT_Co.,_Ltd.",36,v78
398,S6,Petroleum_Products,3291,Nigeria,Ton,1518751,1377788126,Ores_and_minerals,Dana_Gas,19,v68
399,S6,Petroleum_Products,5423,U_S_A,Ton,6419927,5824061475,Ores_and_minerals,Petroleum_Product_Pricing_Regulatory_Agency,70,v68
400,S6,Petroleum_Products,10077,China_P_Rp,Ton,879523,797890072.8,Ores_and_minerals,American_Petroleum_Institute,67,v60
401,S6,Petroleum_Products,10187,Indonesia,Ton,608115,551672806.3,Ores_and_minerals,China_Natural_Gas,67,v54
402,S6,Petroleum_Products,10217,Korea_Rp,Ton,920274,834858768.7,Ores_and_minerals,MedcoEnergi,42,v66
403,S6,Petroleum_Products,11191,Iraq,Ton,18,16329.33,Ores_and_minerals,Iraq_National_Oil_Company,47,v1
404,S6,Petroleum_Products,11351,Saudi_Arab,Ton,6349798,5760441499,Ores_and_minerals,Transocean,70,v72
405,S6,Petroleum_Products,11419,U_Arab_Emts,Ton,5410004,4907874479,Ores_and_minerals,"HCT_Co.,_Ltd.",36,v72
406,S6,Petroleum_Products,13147,Germany,Ton,21751,19732180.94,Ores_and_minerals,Aldrees_Petroleum_and_Transport_Services,28,v24
407,S6,Petroleum_Products,14389,Switzerland,Ton,90,81646.65,Ores_and_minerals,Department_of_Petroleum_Resources,69,v2
408,99,Other_Commodities,3291,Nigeria,Na,9.10E+07,3059822163,OtherCommodities,Independent_National_Electoral_Commission,19,v14
409,99,Other_Commodities,5423,U_S_A,Na,9.10E+07,3059822163,OtherCommodities,American_Society_for_Metals,70,v63
410,99,Other_Commodities,10077,China_P_Rp,Na,9.10E+07,3059822163,OtherCommodities,China_Natural_Gas,67,v70
411,99,Other_Commodities,10187,Indonesia,Na,9.10E+07,3059822163,OtherCommodities,MedcoEnergi,67,v34
412,99,Other_Commodities,10217,Korea_Rp,Na,9.10E+07,3059822163,OtherCommodities,Hansol,42,v38
413,99,Other_Commodities,11191,Iraq,Na,9.10E+07,3059822163,OtherCommodities,Zagrosjet,47,v1
414,99,Other_Commodities,11351,Saudi_Arab,Na,9.10E+07,3059822163,OtherCommodities,Saudi_Aramco,70,v16
415,99,Other_Commodities,11419,U_Arab_Emts,Na,9.10E+07,3059822163,OtherCommodities,RasGas,36,v33
416,99,Other_Commodities,13147,Germany,Na,9.10E+07,3059822163,OtherCommodities,Dana_Gas,28,v57
417,99,Other_Commodities,14389,Switzerland,Na,9.10E+07,3059822163,OtherCommodities,Tecan,69,v21
418,B8,Vegetable_Oils,5423,U_S_A,Ton,2032,1843399.92,Agriculture_allied_products,American_Crop_Protection_Association,70,v14
419,B8,Vegetable_Oils,10077,China_P_Rp,Ton,25,22679.625,Agriculture_allied_products,China_Zhongwang,67,v4
420,B8,Vegetable_Oils,10187,Indonesia,Ton,5678219,5151195104,Agriculture_allied_products,MedcoEnergi,67,v76
421,B8,Vegetable_Oils,10217,Korea_Rp,Ton,0,0,Agriculture_allied_products,GS_Caltex,42,v1
422,B8,Vegetable_Oils,11351,Saudi_Arab,Ton,19981,18126463.49,Agriculture_allied_products,Savola_Group,70,v22
423,B8,Vegetable_Oils,11419,U_Arab_Emts,Ton,371656,337160748.4,Agriculture_allied_products,Dana_Gas,36,v62
424,B8,Vegetable_Oils,13147,Germany,Ton,3002,2723369.37,Agriculture_allied_products,United_Africa_Company_of_Nigeria,28,v14
425,F1,"Coal,Coke_And_Briquittes_Etc",5423,U_S_A,Ton,5137001,4660210252,Ores_and_minerals,USA_General_Asia_Foundation,70,v65
426,F1,"Coal,Coke_And_Briquittes_Etc",10077,China_P_Rp,Ton,2256919,2047443063,Ores_and_minerals,China_Natural_Gas,67,v64
427,F1,"Coal,Coke_And_Briquittes_Etc",10187,Indonesia,Ton,9.12E+07,82708175291,Ores_and_minerals,Unilever_Indonesia,67,v77
428,F1,"Coal,Coke_And_Briquittes_Etc",11351,Saudi_Arab,Ton,47500,43091287.5,Ores_and_minerals,Nongshim,70,v12
429,F1,"Coal,Coke_And_Briquittes_Etc",11419,U_Arab_Emts,Ton,2,1814.37,Ores_and_minerals,Unibeton_Ready_Mix,36,v1
430,F1,"Coal,Coke_And_Briquittes_Etc",13147,Germany,Ton,76,68946.06,Ores_and_minerals,American_Society_for_Metals,28,v1
431,F2,Bulk_Minerals_And_Ores,3291,Nigeria,Na,9.10E+07,3059822163,Ores_and_minerals,Topray_Solar,19,v12
432,F2,Bulk_Minerals_And_Ores,5423,U_S_A,Na,9.10E+07,3059822163,Ores_and_minerals,Pelni,70,v23
433,F2,Bulk_Minerals_And_Ores,10077,China_P_Rp,Na,9.10E+07,3059822163,Ores_and_minerals,A._A._Turki_Group,67,v15
434,F2,Bulk_Minerals_And_Ores,10187,Indonesia,Na,9.10E+07,3059822163,Ores_and_minerals,Pearl_River_Piano_Group,67,v68
435,F2,Bulk_Minerals_And_Ores,10217,Korea_Rp,Na,9.10E+07,3059822163,Ores_and_minerals,Dangote_Group,42,v16
436,F2,Bulk_Minerals_And_Ores,11351,Saudi_Arab,Na,9.10E+07,3059822163,Ores_and_minerals,Maine_Jewelers_Association_US,70,v34
437,F2,Bulk_Minerals_And_Ores,11419,U_Arab_Emts,Na,9.10E+07,3059822163,Ores_and_minerals,Abu_Dhabi_Gas_Industries_Limited,36,v60
438,F2,Bulk_Minerals_And_Ores,13147,Germany,Na,9.10E+07,3059822163,Ores_and_minerals,Pindad,28,v14
439,F2,Bulk_Minerals_And_Ores,14389,Switzerland,Na,9.10E+07,3059822163,Ores_and_minerals,FILA,69,v1
440,G6,Gold,5423,U_S_A,Kgs,48856,48856,gems_and_jewelry,Seashore_Group,70,v72
441,G6,Gold,10077,China_P_Rp,Kgs,700,700,gems_and_jewelry,Armada_Group,67,v24
442,G6,Gold,10187,Indonesia,Kgs,1567,1567,gems_and_jewelry,Noor_Takaful,67,v31
443,G6,Gold,10217,Korea_Rp,Kgs,1706,1706,gems_and_jewelry,Bamix,42,v33
444,G6,Gold,11419,U_Arab_Emts,Kgs,80010,80010,gems_and_jewelry,Ahmad_Hamad_Al_Gosaibi_&_Brothers,36,v74
445,G6,Gold,13147,Germany,Kgs,207,207,gems_and_jewelry,ERKE,28,v17
446,G6,Gold,14389,Switzerland,Kgs,377236,377236,gems_and_jewelry,Matahari,69,v86
447,H3,Fertilezers_Manufactured,5423,U_S_A,Ton,552158,500909455.2,Chemical_Industry,American_Gem_Society,70,v58
448,H3,Fertilezers_Manufactured,10077,China_P_Rp,Ton,3911288,3548261804,Chemical_Industry,Armada_Group,67,v72
449,H3,Fertilezers_Manufactured,10187,Indonesia,Ton,118599,107591233.8,Chemical_Industry,Pelikan,67,v25
450,H3,Fertilezers_Manufactured,10217,Korea_Rp,Ton,90911,82473095.54,Chemical_Industry,Bubang_Techron_Co.,42,v21
451,H3,Fertilezers_Manufactured,11351,Saudi_Arab,Ton,1169405,1060866675,Chemical_Industry,ERKE,70,v64
452,H3,Fertilezers_Manufactured,11419,U_Arab_Emts,Ton,125560,113906148.6,Chemical_Industry,Astra_International,36,v26
453,H3,Fertilezers_Manufactured,13147,Germany,Ton,75540,68528754.9,Chemical_Industry,Bubang_Techron_Co.,28,v23
454,H3,Fertilezers_Manufactured,14389,Switzerland,Ton,0,0,Chemical_Industry,Nehmeh,69,v1
