"","Point.Forecast","Lo.10","Hi.10"
"1202",0.00480659491082449,0.0048023322147661,0.00481085760688288
"1203",0.00480682497039472,0.00480183603838159,0.00481181390240785
"1204",0.0048078020991385,0.00480232174191268,0.00481328245636431
"1205",0.00480741517878654,0.00480152071971969,0.00481330963785338
"1206",0.00480692958254635,0.00480056940580089,0.0048132897592918
"1207",0.00480728487790904,0.00480048986463939,0.00481407989117869
"1208",0.00480748460407792,0.004800323525885,0.00481464568227083
"1209",0.00480722116881402,0.00479970218666893,0.00481474015095911
"1210",0.00480716895429201,0.00479928750960391,0.0048150503989801
"1211",0.00480733981461411,0.00479912242381678,0.00481555720541145
"1212",0.00480732743927498,0.00479879615003757,0.00481585872851238
"1213",0.00480722842145462,0.00479838641459764,0.0048160704283116
"1214",0.00480726108929599,0.00479811592272172,0.00481640625587027
"1215",0.0048073119665369,0.00479787860535597,0.00481674532771783
"1216",0.00480727944810579,0.0047975668238828,0.00481699207232877
"1217",0.00480725732116502,0.00479727019659839,0.00481724444573166
"1218",0.00480728241376682,0.00479702867423564,0.00481753615329801
"1219",0.00480728924273085,0.0047967772433878,0.0048178012420739
"1220",0.00480727249455719,0.00479650772592059,0.00481803726319379
"1221",0.00480727268457251,0.00479626021137553,0.00481828515776949
"1222",0.00480728265161764,0.00479602851138317,0.00481853679185212
"1223",0.00480727999460367,0.00479578954366178,0.00481877044554556
"1224",0.00480727471225105,0.0047955523079631,0.00481899711653899
"1225",0.00480727764911221,0.00479532773641252,0.0048192275618119
"1226",0.00480728005857247,0.00479510713649922,0.00481945298064572
"1227",0.0048072776874632,0.00479488573922365,0.00481966963570275
"1228",0.0048072768516459,0.00479466954616405,0.00481988415712774
"1229",0.00480727848287023,0.00479445948870231,0.00482009747703815
"1230",0.00480727856644058,0.00479425138869188,0.00482030574418928
"1231",0.00480727756963081,0.00479404543719147,0.00482050970207015
"1232",0.00480727777402031,0.00479384378690694,0.00482071176113369
"1233",0.00480727831796405,0.00479364549803588,0.00482091113789221
"1234",0.00480727805693442,0.00479344926973547,0.00482110684413337
"1235",0.00480727779826135,0.0047932557611079,0.0048212998354148
"1236",0.00480727802036703,0.00479306536191184,0.00482149067882221
"1237",0.00480727811837869,0.00479287737365536,0.00482167886310203
"1238",0.00480727796054729,0.0047926915508881,0.00482186437020648
"1239",0.00480727794221089,0.00479250819529746,0.00482204768912431
"1240",0.00480727804127432,0.00479232720886902,0.00482222887367961
"1241",0.00480727802696069,0.00479214827888827,0.00482240777503311
"1242",0.00480727797137256,0.00479197139597037,0.00482258454677475
"1243",0.00480727799411715,0.00479179661015979,0.00482275937807451
"1244",0.00480727802155532,0.00479162378284054,0.0048229322602701
"1245",0.00480727800095223,0.00479145279541767,0.00482310320648679
"1246",0.00480727798980148,0.00479128364375396,0.004823272335849
"1247",0.00480727800496772,0.00479111628872524,0.0048234397212102
"1248",0.00480727800776585,0.00479095063750102,0.00482360537803067
"1249",0.0048072779979823,0.00479078663728462,0.00482376935867998
"1250",0.00480727799880556,0.00479062426216506,0.00482393173544606
"1251",0.00480727800444611,0.00479046346007693,0.0048240925488153
"1252",0.00480727800251444,0.00479030417390747,0.00482425183112142
"1253",0.00480727799963427,0.00479014636753237,0.00482440963173617
"1254",0.00480727800152439,0.00478999000627536,0.00482456599677341
"1255",0.00480727800276443,0.00478983504609106,0.0048247209594378
"1256",0.0048072780013177,0.00478968144779265,0.00482487455484275
"1257",0.00480727800094532,0.00478952917967971,0.00482502682221092
"1258",0.0048072780019055,0.00478937820816959,0.00482517779564141
"1259",0.00480727800188317,0.00478922849844556,0.00482532750532077
"1260",0.00480727800131467,0.00478908001973251,0.00482547598289682
"1261",0.00480727800147309,0.00478893274341177,0.00482562325953441
"1262",0.00480727800177263,0.00478878664020942,0.00482576936333584
"1263",0.00480727800160146,0.00478864168191339,0.00482591432128952
"1264",0.00480727800146601,0.00478849784249663,0.00482605816043539
"1265",0.00480727800160294,0.00478835509669199,0.00482620090651389
"1266",0.00480727800164899,0.00478821341958098,0.004826342583717
"1267",0.00480727800155536,0.00478807278745439,0.00482648321565632
"1268",0.00480727800155171,0.004787933177748,0.00482662282535542
"1269",0.00480727800160863,0.00478779456845997,0.0048267614347573
"1270",0.00480727800159629,0.00478765693825913,0.00482689906493345
"1271",0.0048072780015654,0.00478752026673178,0.00482703573639902
"1272",0.00480727800158066,0.00478738453418454,0.00482717146897679
"1273",0.00480727800159524,0.00478724972148207,0.00482730628170842
"1274",0.00480727800158239,0.00478711581014532,0.00482744019301947
"1275",0.00480727800157695,0.00478698278236605,0.00482757322078785
"1276",0.00480727800158603,0.00478685062089037,0.00482770538228168
"1277",0.00480727800158696,0.0047867193089889,0.00482783669418503
"1278",0.0048072780015813,0.00478658883048614,0.00482796717267646
"1279",0.00480727800158218,0.00478645916972561,0.00482809683343876
"1280",0.00480727800158535,0.00478633031151854,0.00482822569165215
"1281",0.00480727800158401,0.00478620224113756,0.00482835376203046
"1282",0.00480727800158246,0.00478607494431091,0.00482848105885401
"1283",0.00480727800158365,0.00478594840719171,0.0048286075959756
"1284",0.00480727800158428,0.00478582261633517,0.00482873338683338
"1285",0.0048072780015834,0.00478569755869058,0.00482885844447623
"1286",0.00480727800158326,0.00478557322158634,0.00482898278158017
"1287",0.00480727800158382,0.00478544959270965,0.00482910641045798
"1288",0.00480727800158376,0.00478532666009307,0.00482922934307445
"1289",0.00480727800158344,0.00478520441210406,0.00482935159106282
"1290",0.00480727800158355,0.0047850828374308,0.00482947316573631
"1291",0.00480727800158372,0.00478496192506854,0.00482959407809889
"1292",0.00480727800158361,0.00478484166430912,0.00482971433885809
"1293",0.00480727800158354,0.00478472204473046,0.00482983395843662
"1294",0.00480727800158362,0.0047846030561852,0.00482995294698204
"1295",0.00480727800158364,0.00478448468879053,0.00483007131437675
"1296",0.00480727800158359,0.00478436693291912,0.00483018907024805
"1297",0.00480727800158359,0.00478424977918994,0.00483030622397724
"1298",0.00480727800158362,0.00478413321845924,0.00483042278470801
"1299",0.00480727800158361,0.00478401724181231,0.00483053876135491
"1300",0.0048072780015836,0.00478390184055571,0.00483065416261148
"1301",0.0048072780015836,0.00478378700620953,0.00483076899695768
"1302",0.00480727800158361,0.00478367273050005,0.00483088327266717
"1303",0.0048072780015836,0.00478355900535291,0.0048309969978143
"1304",0.0048072780015836,0.00478344582288641,0.00483111018028079
"1305",0.00480727800158361,0.00478333317540511,0.0048312228277621
"1306",0.00480727800158361,0.00478322105539375,0.00483133494777346
"1307",0.0048072780015836,0.00478310945551138,0.00483144654765582
"1308",0.0048072780015836,0.00478299836858579,0.00483155763458142
"1309",0.00480727800158361,0.00478288778760808,0.00483166821555913
"1310",0.0048072780015836,0.00478277770572753,0.00483177829743968
"1311",0.0048072780015836,0.00478266811624664,0.00483188788692057
"1312",0.0048072780015836,0.00478255901261638,0.00483199699055083
"1313",0.0048072780015836,0.00478245038843161,0.0048321056147356
"1314",0.0048072780015836,0.0047823422374267,0.00483221376574051
"1315",0.0048072780015836,0.00478223455347133,0.00483232144969588
"1316",0.0048072780015836,0.0047821273305664,0.0048324286726008
"1317",0.0048072780015836,0.00478202056284016,0.00483253544032705
"1318",0.0048072780015836,0.00478191424454443,0.00483264175862278
"1319",0.0048072780015836,0.00478180837005102,0.00483274763311619
"1320",0.0048072780015836,0.00478170293384823,0.00483285306931898
"1321",0.0048072780015836,0.00478159793053751,0.00483295807262969
"1322",0.0048072780015836,0.00478149335483024,0.00483306264833697
"1323",0.0048072780015836,0.00478138920154461,0.0048331668016226
"1324",0.0048072780015836,0.00478128546560263,0.00483327053756458
"1325",0.0048072780015836,0.00478118214202723,0.00483337386113997
"1326",0.0048072780015836,0.00478107922593952,0.00483347677722769
"1327",0.0048072780015836,0.00478097671255602,0.00483357929061119
"1328",0.0048072780015836,0.00478087459718614,0.00483368140598107
"1329",0.0048072780015836,0.00478077287522965,0.00483378312793756
"1330",0.0048072780015836,0.00478067154217423,0.00483388446099298
"1331",0.0048072780015836,0.0047805705935932,0.00483398540957401
"1332",0.0048072780015836,0.0047804700251432,0.00483408597802401
"1333",0.0048072780015836,0.00478036983256205,0.00483418617060516
"1334",0.0048072780015836,0.00478027001166662,0.00483428599150059
"1335",0.0048072780015836,0.0047801705583508,0.0048343854448164
"1336",0.0048072780015836,0.00478007146858355,0.00483448453458366
"1337",0.0048072780015836,0.00477997273840695,0.00483458326476026
"1338",0.0048072780015836,0.00477987436393439,0.00483468163923282
"1339",0.0048072780015836,0.00477977634134876,0.00483477966181845
"1340",0.0048072780015836,0.00477967866690075,0.00483487733626646
"1341",0.0048072780015836,0.00477958133690715,0.00483497466626005
"1342",0.0048072780015836,0.00477948434774926,0.00483507165541794
"1343",0.0048072780015836,0.00477938769587129,0.00483516830729592
"1344",0.0048072780015836,0.00477929137777883,0.00483526462538838
"1345",0.0048072780015836,0.00477919539003743,0.00483536061312978
"1346",0.0048072780015836,0.00477909972927112,0.00483545627389609
"1347",0.0048072780015836,0.00477900439216104,0.00483555161100617
"1348",0.0048072780015836,0.00477890937544409,0.00483564662772311
"1349",0.0048072780015836,0.00477881467591167,0.00483574132725554
"1350",0.0048072780015836,0.00477872029040833,0.00483583571275887
"1351",0.0048072780015836,0.00477862621583065,0.00483592978733656
"1352",0.0048072780015836,0.00477853244912593,0.00483602355404128
"1353",0.0048072780015836,0.00477843898729115,0.00483611701587605
"1354",0.0048072780015836,0.00477834582737178,0.00483621017579543
"1355",0.0048072780015836,0.00477825296646068,0.00483630303670653
"1356",0.0048072780015836,0.0047781604016971,0.0048363956014701
"1357",0.0048072780015836,0.00477806813026561,0.0048364878729016
"1358",0.0048072780015836,0.0047779761493951,0.00483657985377211
"1359",0.0048072780015836,0.00477788445635782,0.00483667154680939
"1360",0.0048072780015836,0.00477779304846843,0.00483676295469877
"1361",0.0048072780015836,0.00477770192308311,0.00483685408008409
"1362",0.0048072780015836,0.00477761107759862,0.00483694492556858
"1363",0.0048072780015836,0.00477752050945147,0.00483703549371574
