"","Point.Forecast","Lo.10","Hi.10"
"1011",76.0495102539457,75.9931151865524,76.105905321339
"1012",76.0486734363252,75.9704186789712,76.1269281936793
"1013",76.0472867294837,75.9530494885114,76.1415239704561
"1014",76.0483614778573,75.9402067683101,76.1565161874045
"1015",76.0481358360483,75.9275798024488,76.1686918696477
"1016",76.047949378616,75.9162661705878,76.1796325866442
"1017",76.0481276459118,75.906145428994,76.1901098628296
"1018",76.0480772223749,75.8964881363494,76.1996663084004
"1019",76.0480540273952,75.8874459512926,76.2086621034978
"1020",76.0480828740238,75.8789295415449,76.2172362065028
"1021",76.0480726327222,75.8707852590361,76.2253600064082
"1022",76.0480701180608,75.8630077462026,76.233132489919
"1023",76.0480746702114,75.8555500142564,76.2405993261664
"1024",76.0480727122227,75.8483644796451,76.2477809448003
"1025",76.0480725187886,75.8414305294959,76.2547145080813
"1026",76.0480732181412,75.8347225358797,76.2614239004027
"1027",76.0480728597724,75.8282181233381,76.2679275962067
"1028",76.0480728643013,75.8219010658104,76.2742446627922
"1029",76.0480729685445,75.8157557903536,76.2803901467354
"1030",76.0480729051721,75.8097687770052,76.2863770333389
"1031",76.0480729117701,75.8039286064114,76.2922172171288
"1032",76.0480729267549,75.7982249167946,76.2979209367152
"1033",76.0480729158706,75.7926485361582,76.303497295583
"1034",76.0480729178749,75.7871913370883,76.3089544986614
"1035",76.0480729199303,75.7818459773752,76.3142998624854
"1036",76.0480729181093,75.7766058472211,76.3195399889975
"1037",76.0480729185794,75.7714649718615,76.3246808652973
"1038",76.0480729188431,75.7664179138344,76.3297279238518
"1039",76.0480729185459,75.7614597166801,76.3346861204118
"1040",76.048072918644,75.7565858466843,76.3395599906038
"1041",76.0480729186743,75.7517921417703,76.3443536955784
"1042",76.048072918627,75.7470747717853,76.3490710654687
"1043",76.0480729186461,75.7424302023227,76.3537156349695
"1044",76.0480729186489,75.7378551633833,76.3582906739145
"1045",76.0480729186415,75.733346622756,76.3627992145271
"1046",76.0480729186451,75.7289017624267,76.3672440748634
"1047",76.0480729186452,75.7245179579325,76.3716278793579
"1048",76.0480729186441,75.7201927602908,76.3759530769973
"1049",76.0480729186447,75.7159238799863,76.3802219573031
"1050",76.0480729186446,75.7117091727955,76.3844366644938
"1051",76.0480729186445,75.7075466272048,76.3885992100841
"1052",76.0480729186446,75.7034343531857,76.3927114841036
"1053",76.0480729186446,75.6993705721633,76.3967752651259
"1054",76.0480729186446,75.6953536080284,76.4007922292607
"1055",76.0480729186446,75.6913818790578,76.4047639582314
"1056",76.0480729186446,75.6874538906365,76.4086919466527
"1057",76.0480729186446,75.6835682286865,76.4125776086027
"1058",76.0480729186446,75.6797235537186,76.4164222835706
"1059",76.0480729186446,75.675918595438,76.4202272418512
"1060",76.0480729186446,75.6721521478413,76.4239936894479
"1061",76.0480729186446,75.6684230647512,76.427722772538
"1062",76.0480729186446,75.664730255742,76.4314155815472
"1063",76.0480729186446,75.6610726824157,76.4350731548735
"1064",76.0480729186446,75.6574493549913,76.4386964822979
"1065",76.0480729186446,75.6538593291767,76.4422865081125
"1066",76.0480729186446,75.6503017032944,76.4458441339947
"1067",76.0480729186446,75.6467756156371,76.4493702216521
"1068",76.0480729186446,75.6432802420297,76.4528655952595
"1069",76.0480729186446,75.6398147935803,76.4563310437089
"1070",76.0480729186446,75.6363785146008,76.4597673226884
"1071",76.0480729186446,75.6329706806827,76.4631751566065
"1072",76.0480729186446,75.6295905969141,76.4665552403751
"1073",76.0480729186446,75.6262375962249,76.4699082410643
"1074",76.0480729186446,75.6229110378499,76.4732347994393
"1075",76.0480729186446,75.6196103058989,76.4765355313903
"1076",76.0480729186446,75.6163348080257,76.4798110292635
"1077",76.0480729186446,75.6130839741865,76.4830618631027
"1078",76.0480729186446,75.6098572554823,76.4862885818068
"1079",76.0480729186446,75.6066541230766,76.4894917142126
"1080",76.0480729186446,75.6034740671833,76.4926717701058
"1081",76.0480729186446,75.6003165961201,76.4958292411691
"1082",76.0480729186446,75.5971812354206,76.4989646018686
"1083",76.0480729186446,75.594067527002,76.5020783102872
"1084",76.0480729186446,75.5909750283842,76.505170808905
"1085",76.0480729186446,75.5879033119554,76.5082425253338
"1086",76.0480729186446,75.5848519642821,76.511293873007
"1087",76.0480729186446,75.5818205854596,76.5143252518296
"1088",76.0480729186446,75.5788087885,76.5173370487892
"1089",76.0480729186446,75.5758161987555,76.5203296385336
"1090",76.0480729186446,75.572842453375,76.5233033839142
"1091",76.0480729186446,75.5698872007898,76.5262586364994
"1092",76.0480729186446,75.5669501002289,76.5291957370603
"1093",76.0480729186446,75.5640308212602,76.5321150160289
"1094",76.0480729186446,75.5611290433569,76.5350167939323
"1095",76.0480729186446,75.5582444554861,76.537901381803
"1096",76.0480729186446,75.5553767557205,76.5407690815687
"1097",76.0480729186446,75.5525256508688,76.5436201864204
"1098",76.0480729186446,75.5496908561262,76.546454981163
"1099",76.0480729186446,75.5468720947426,76.5492737425466
"1100",76.0480729186446,75.5440690977067,76.5520767395825
"1101",76.0480729186446,75.5412816034467,76.5548642338424
"1102",76.0480729186446,75.5385093575456,76.5576364797436
"1103",76.0480729186446,75.5357521124695,76.5603937248197
"1104",76.0480729186446,75.5330096273105,76.5631362099786
"1105",76.0480729186446,75.5302816675406,76.5658641697486
"1106",76.0480729186446,75.5275680047775,76.5685778325117
"1107",76.0480729186446,75.5248684165617,76.5712774207274
"1108",76.0480729186446,75.5221826861438,76.5739631511454
"1109",76.0480729186446,75.519510602281,76.5766352350082
