"","Point.Forecast","Lo.10","Hi.10"
"1011",15.5576124060076,15.5470032570516,15.5682215549635
"1012",15.5558886424735,15.5413094986934,15.5704677862536
"1013",15.5556857733271,15.5377341738606,15.5736373727936
"1014",15.5557954853649,15.5347139595166,15.5768770112131
"1015",15.5557609578681,15.5320570673743,15.5794648483619
"1016",15.5557708216906,15.5296803991986,15.5818612441825
"1017",15.5557680733922,15.5274987740168,15.5840373727676
"1018",15.5557688338102,15.5254751828005,15.5860624848199
"1019",15.5557686238301,15.5235781406795,15.5879591069807
"1020",15.5557686817806,15.5217869598505,15.5897504037106
"1021",15.55576866579,15.5200855415837,15.5914517899962
"1022",15.5557686702021,15.518461647896,15.5930756925083
"1023",15.5557686689847,15.5169055463737,15.5946317915957
"1024",15.5557686693206,15.5154093986018,15.5961279400395
"1025",15.555768669228,15.5139667655208,15.5975705729352
"1026",15.5557686692535,15.5125722854025,15.5989650531045
"1027",15.5557686692465,15.511221435875,15.6003159026179
"1028",15.5557686692484,15.5099103611181,15.6016269773787
"1029",15.5557686692479,15.5086357418189,15.6029015966768
"1030",15.555768669248,15.5073946961686,15.6041426423275
"1031",15.555768669248,15.5061847031404,15.6053526353556
"1032",15.555768669248,15.5050035422569,15.6065337962391
"1033",15.555768669248,15.5038492456968,15.6076880927992
"1034",15.555768669248,15.5027200597907,15.6088172787053
"1035",15.555768669248,15.5016144137475,15.6099229247485
"1036",15.555768669248,15.5005308940187,15.6110064444773
"1037",15.555768669248,15.4994682231064,15.6120691153896
"1038",15.555768669248,15.498425241907,15.613112096589
"1039",15.555768669248,15.4974008948971,15.6141364435989
"1040",15.555768669248,15.4963942176199,15.6151431208761
"1041",15.555768669248,15.495404326051,15.616133012445
"1042",15.555768669248,15.4944304075098,15.6171069309862
"1043",15.555768669248,15.4934717128494,15.6180656256466
"1044",15.555768669248,15.4925275497133,15.6190097887827
"1045",15.555768669248,15.4915972766851,15.6199400618109
"1046",15.555768669248,15.4906802981904,15.6208570403056
"1047",15.555768669248,15.4897760600376,15.6217612784584
"1048",15.555768669248,15.4888840455004,15.6226532929956
"1049",15.555768669248,15.4880037718651,15.6235335666309
"1050",15.555768669248,15.4871347873763,15.6244025511198
"1051",15.555768669248,15.4862766685267,15.6252606699693
"1052",15.555768669248,15.4854290176444,15.6261083208516
"1053",15.555768669248,15.4845914607387,15.6269458777573
"1054",15.555768669248,15.4837636455716,15.6277736929244
"1055",15.555768669248,15.4829452399267,15.6285920985693
"1056",15.555768669248,15.4821359300515,15.6294014084445
"1057",15.555768669248,15.4813354192515,15.6302019192445
"1058",15.555768669248,15.4805434266196,15.6309939118764
"1059",15.555768669248,15.4797596858844,15.6317776526116
"1060",15.555768669248,15.4789839443645,15.6325533941315
"1061",15.555768669248,15.4782159620167,15.6333213764793
"1062",15.555768669248,15.4774555105685,15.6340818279275
"1063",15.555768669248,15.4767023727252,15.6348349657708
"1064",15.555768669248,15.4759563414453,15.6355809970507
"1065",15.555768669248,15.475217219275,15.636320119221
"1066",15.555768669248,15.4744848177385,15.6370525207575
"1067",15.555768669248,15.4737589567763,15.6377783817197
"1068",15.555768669248,15.4730394642286,15.6384978742674
"1069",15.555768669248,15.4723261753578,15.6392111631382
"1070",15.555768669248,15.471618932409,15.639918406087
"1071",15.555768669248,15.4709175842017,15.6406197542944
"1072",15.555768669248,15.4702219857529,15.6413153527431
"1073",15.555768669248,15.4695319979273,15.6420053405687
"1074",15.555768669248,15.4688474871119,15.6426898513841
"1075",15.555768669248,15.4681683249142,15.6433690135818
"1076",15.555768669248,15.467494387881,15.644042950615
"1077",15.555768669248,15.4668255572363,15.6447117812597
"1078",15.555768669248,15.466161718637,15.645375619859
"1079",15.555768669248,15.4655027619449,15.6460345765512
"1080",15.555768669248,15.4648485810126,15.6466887574834
"1081",15.555768669248,15.4641990734851,15.647338265011
"1082",15.555768669248,15.4635541406115,15.6479831978845
"1083",15.555768669248,15.4629136870708,15.6486236514252
"1084",15.555768669248,15.4622776208071,15.6492597176889
"1085",15.555768669248,15.4616458528747,15.6498914856213
"1086",15.555768669248,15.4610182972935,15.6505190412025
"1087",15.555768669248,15.4603948709123,15.6511424675837
"1088",15.555768669248,15.4597754932799,15.6517618452161
"1089",15.555768669248,15.4591600865242,15.6523772519718
"1090",15.555768669248,15.4585485752377,15.6529887632583
"1091",15.555768669248,15.4579408863699,15.6535964521261
"1092",15.555768669248,15.4573369491254,15.6542003893706
"1093",15.555768669248,15.4567366948672,15.6548006436288
"1094",15.555768669248,15.4561400570263,15.6553972814697
"1095",15.555768669248,15.4555469710151,15.6559903674809
"1096",15.555768669248,15.4549573741459,15.6565799643501
"1097",15.555768669248,15.4543712055538,15.6571661329422
"1098",15.555768669248,15.4537884061228,15.6577489323732
"1099",15.555768669248,15.4532089184168,15.6583284200792
"1100",15.555768669248,15.4526326866133,15.6589046518827
"1101",15.555768669248,15.4520596564406,15.6594776820554
"1102",15.555768669248,15.4514897751181,15.6600475633779
"1103",15.555768669248,15.4509229912998,15.6606143471962
"1104",15.555768669248,15.4503592550201,15.6611780834759
"1105",15.555768669248,15.4497985176423,15.6617388208537
"1106",15.555768669248,15.4492407318099,15.6622966066861
"1107",15.555768669248,15.4486858514,15.662851487096
"1108",15.555768669248,15.4481338314782,15.6634035070178
"1109",15.555768669248,15.4475846282567,15.6639527102393
"1110",15.555768669248,15.4470381990537,15.6644991394423
"1111",15.555768669248,15.4464945022545,15.6650428362415
"1112",15.555768669248,15.4459534972744,15.6655838412216
