"","Point.Forecast","Lo.10","Hi.10"
"1168",17.9319199972654,17.9282687485982,17.9355712459325
"1169",17.9670715941597,17.9627967567387,17.9713464315806
"1170",17.9342712087732,17.9296543481638,17.9388880693825
"1171",17.9513643852034,17.9461525434045,17.9565762270022
"1172",17.9326613921724,17.9269919466944,17.9383308376504
"1173",17.9404123812672,17.9341543918292,17.9466703707052
"1174",17.9293412266744,17.9225614219667,17.9361210313821
"1175",17.9323282381387,17.9249610359577,17.9396954403196
"1176",17.9254485041123,17.9175271352786,17.9333698729461
"1177",17.9260672052087,17.917560106899,17.9345743035184
"1178",17.9215399494806,17.9124649169022,17.930614982059
"1179",17.9210360601403,17.9113792495878,17.9306928706927
"1180",17.9178712590168,17.9076435967227,17.928098921311
"1181",17.9168856543839,17.9060826489359,17.9276886598319
"1182",17.9145442460933,17.9031739247054,17.9259145674812
"1183",17.9134005742648,17.9014634696231,17.9253376789065
"1184",17.9115838875777,17.8990869081845,17.9240808669709
"1185",17.9104402071916,17.8973866278276,17.9234937865555
"1186",17.9089784294269,17.8953747930291,17.9225820658246
"1187",17.9079070510385,17.8937581389389,17.9220559631382
"1188",17.9067000567431,17.8920123283079,17.9213877851784
"1189",17.9057294905159,17.8905085428863,17.9209504381456
"1190",17.9047153654891,17.8889676487428,17.9204630822353
"1191",17.903852280936,17.8875838079805,17.9201207538915
"1192",17.9029905065344,17.8862077077828,17.9197733052859
"1193",17.9022311596605,17.884940223731,17.91952209559
"1194",17.9014935671381,17.8837008657988,17.9192862684775
"1195",17.9008296865914,17.8825414354543,17.9191179377285
"1196",17.9001955380268,17.8814180069858,17.9189730690677
"1197",17.8996173041738,17.8803566414371,17.9188779669104
"1198",17.899070572258,17.8793329079631,17.918808236553
"1199",17.8985680779624,17.8783594322148,17.9187767237099
"1200",17.8980959037186,17.8774222372801,17.9187695701571
"1201",17.8976598281628,17.8765269941082,17.9187926622174
"1202",17.8972516150614,17.8756653834814,17.9188378466415
"1203",17.8968734949439,17.8748395275249,17.918907462363
"1204",17.8965203514345,17.8740442136003,17.9189964892687
"1205",17.8961926508255,17.8732797985491,17.9191055031019
"1206",17.8958870275086,17.8725428135364,17.9192312414807
"1207",17.8956031111778,17.871832778492,17.9193734438636
"1208",17.8953385499617,17.8711472353364,17.9195298645871
"1209",17.895092614232,17.8704853453911,17.919699883073
"1210",17.8948635645805,17.8698452626421,17.9198818665189
"1211",17.8946505531214,17.8692260318579,17.9200750743849
"1212",17.8944522306108,17.8686261985001,17.9202782627214
"1213",17.8942677486666,17.8680448093742,17.9204906879591
"1214",17.8940960218426,17.867480676189,17.9207113674962
"1215",17.8939362551663,17.8669329023306,17.920939608002
"1216",17.8937875524999,17.8664004920187,17.921174612981
"1217",17.8936491935651,17.8658826269624,17.9214157601679
"1218",17.8935204254865,17.8653784583293,17.9216623926436
"1219",17.8934006076948,17.8648872514697,17.9219139639199
"1220",17.893289100454,17.8644082746677,17.9221699262402
"1221",17.893185340159,17.8639408743474,17.9224298059706
"1222",17.893088779279,17.8634844151279,17.9226931434302
"1223",17.8929989250517,17.8630383184635,17.92295953164
"1224",17.8929153067452,17.8626020299538,17.9232285835366
"1225",17.8928374951602,17.8621750388054,17.9234999515151
"1226",17.8927650844603,17.8617568596729,17.9237733092477
"1227",17.8926977016604,17.8613470421106,17.9240483612103
"1228",17.8926349962708,17.8609451602046,17.924324832337
"1229",17.8925766446048,17.8605508168429,17.9246024723668
"1230",17.8925223436518,17.8601636375629,17.9248810497408
"1231",17.8924718127428,17.8597832721775,17.9251603533081
"1232",17.8924247897452,17.8594093909358,17.9254401885546
"1233",17.8923810314146,17.8590416848338,17.9257203779954
"1234",17.8923403108923,17.8586798630727,17.926000758712
"1235",17.8923024174337,17.8583236527443,17.926281182123
"1236",17.8922671546598,17.8579727970419,17.9265615122777
"1237",17.8922343400181,17.8576270546764,17.9268416253597
"1238",17.8922038034893,17.8572861985414,17.9271214084372
"1239",17.8921753869597,17.8569500150411,17.9274007588782
"1240",17.8921489432183,17.8566183030452,17.9276795833914
"1241",17.8921243353281,17.8562908732165,17.9279577974396
"1242",17.8921014358197,17.855967547163,17.9282353244765
"1243",17.8920801261017,17.855648156805,17.9285120953985
"1244",17.8920602957951,17.8553325436692,17.9287880479209
"1245",17.8920418421988,17.8550205583134,17.9290631260842
"1246",17.892024669731,17.8547120597268,17.9293372797352
"1247",17.8920086894534,17.8544069148162,17.9296104640905
"1248",17.8919938185964,17.8541049978924,17.9298826393005
"1249",17.891979980141,17.853806190214,17.9301537700679
"1250",17.8919671024118,17.853510379545,17.9304238252787
"1251",17.8919551187121,17.8532174597526,17.9306927776716
"1252",17.8919439669736,17.8529273304235,17.9309606035237
"1253",17.8919335894384,17.852639896511,17.9312272823658
"1254",17.8919239323575,17.8523550680012,17.9314927967139
"1255",17.8919149457141,17.8520727596035,17.9317571318247
"1256",17.8919065829632,17.85179289046,17.9320202754664
"1257",17.8918988007915,17.8515153838744,17.9322822177087
"1258",17.8918915588927,17.8512401670581,17.9325429507273
"1259",17.8918848197585,17.8509671708933,17.9328024686237
"1260",17.8918785484849,17.8506963297112,17.9330607672587
"1261",17.8918727125909,17.8504275810839,17.9333178440979
"1262",17.8918672818505,17.8501608656312,17.9335736980698
"1263",17.8918622281362,17.8498961268385,17.9338283294339
"1264",17.8918575252731,17.8496333108867,17.9340817396594
"1265",17.8918531489036,17.8493723664937,17.9343339313134
"1266",17.891849076361,17.8491132447653,17.9345849079567
"1267",17.8918452865524,17.8488558990558,17.934834674049
"1268",17.8918417598491,17.8486002848376,17.9350832348605
"1269",17.8918384779851,17.8483463595792,17.9353305963911
"1270",17.8918354239627,17.8480940826304,17.9355767652951
"1271",17.8918325819641,17.8478434151155,17.9358217488127
"1272",17.8918299372696,17.8475943198327,17.9360655547064
"1273",17.8918274761815,17.8473467611599,17.936308191203
"1274",17.891825185953,17.8471007049666,17.9365496669394
"1275",17.8918230547224,17.8468561185311,17.9367899909136
"1276",17.8918210714512,17.846612970463,17.9370291724393
"1277",17.8918192258675,17.8463712306304,17.9372672211045
"1278",17.8918175084123,17.8461308700916,17.937504146733
"1279",17.8918159101906,17.8458918610313,17.9377399593498
"1280",17.8918144229244,17.8456541767002,17.9379746691486
"1281",17.8918130389109,17.8454177913587,17.938208286463
"1282",17.8918117509817,17.8451826802239,17.9384408217395
"1283",17.8918105524663,17.8449488194197,17.9386722855128
"1284",17.8918094371571,17.8447161859304,17.9389026883838
"1285",17.8918083992776,17.8444847575561,17.9391320409991
"1286",17.8918074334523,17.8442545128722,17.9393603540324
"1287",17.8918065346789,17.8440254311898,17.939587638168
"1288",17.8918056983023,17.8437974925194,17.9398139040852
"1289",17.8918049199907,17.8435706775369,17.9400391624444
"1290",17.8918041957129,17.8433449675507,17.9402634238752
"1291",17.8918035217177,17.8431203444712,17.9404866989642
"1292",17.8918028945142,17.8428967907826,17.9407089982458
"1293",17.891802310854,17.8426742895156,17.9409303321924
"1294",17.891801767714,17.8424528242215,17.9411507112065
"1295",17.8918012622813,17.842232378949,17.9413701456135
"1296",17.8918007919379,17.8420129382208,17.941588645655
"1297",17.8918003542478,17.8417944870125,17.9418062214831
"1298",17.8917999469441,17.8415770107325,17.9420228831558
"1299",17.8917995679173,17.8413604952027,17.9422386406318
"1300",17.8917992152041,17.8411449266409,17.9424535037673
"1301",17.8917988869779,17.8409302916434,17.9426674823125
"1302",17.8917985815386,17.8407165771689,17.9428805859084
"1303",17.8917982973043,17.8405037705236,17.9430928240849
"1304",17.8917980328027,17.8402918593467,17.9433042062587
"1305",17.891797786664,17.8400808315967,17.9435147417314
"1306",17.8917975576134,17.8398706755384,17.9437244396883
"1307",17.8917973444645,17.8396613797311,17.9439333091978
"1308",17.8917971461133,17.8394529330165,17.94414135921
"1309",17.8917969615325,17.839245324508,17.944348598557
"1310",17.8917967897661,17.8390385435803,17.9445550359519
"1311",17.8917966299246,17.8388325798596,17.9447606799896
"1312",17.8917964811799,17.8386274232137,17.9449655391461
"1313",17.8917963427617,17.8384230637439,17.9451696217796
"1314",17.8917962139532,17.8382194917758,17.9453729361306
"1315",17.8917960940871,17.8380166978516,17.9455754903227
"1316",17.8917959825427,17.8378146727223,17.945777292363
"1317",17.8917958787421,17.8376134073408,17.9459783501434
"1318",17.8917957821479,17.8374128928542,17.9461786714415
"1319",17.8917956922596,17.8372131205979,17.9463782639213
"1320",17.8917956086118,17.8370140820888,17.9465771351348
"1321",17.8917955307712,17.8368157690196,17.9467752925227
"1322",17.8917954583346,17.8366181732531,17.9469727434162
"1323",17.8917953909269,17.8364212868162,17.9471694950376
"1324",17.891795328199,17.8362251018954,17.9473655545025
"1325",17.8917952698259,17.8360296108313,17.9475609288204
"1326",17.8917952155053,17.8358348061138,17.9477556248967
"1327",17.8917951649559,17.8356406803781,17.9479496495336
"1328",17.8917951179158,17.8354472263995,17.9481430094321
"1329",17.8917950741415,17.8352544370899,17.9483357111931
"1330",17.8917950334062,17.8350623054934,17.948527761319
