Date,Price,Open,High,Low,Change 
09 21 2015,8.4763,8.4968,8.5099,8.4654,-0.27
09 22 2015,8.5046,8.4769,8.5126,8.4577,0.33
09 23 2015,8.5399,8.5025,8.5405,8.4923,0.42
09 24 2015,8.5298,8.5381,8.5648,8.5199,-0.12
09 25 2015,8.5374,8.5281,8.5471,8.5232,0.09
09 28 2015,8.5503,8.5338,8.5517,8.5172,0.15
09 29 2015,8.4947,8.5483,8.5727,8.4928,-0.65
09 30 2015,8.4536,8.4928,8.5104,8.4471,-0.48
10 01 2015,8.4681,8.453,8.475,8.4489,0.17
10 02 2015,8.4341,8.4656,8.4778,8.4311,-0.4
10 05 2015,8.4043,8.432,8.4346,8.3915,-0.35
10 06 2015,8.4038,8.4038,8.4445,8.4016,-0.01
10 07 2015,8.375,8.4015,8.4349,8.3618,-0.34
10 08 2015,8.3637,8.3731,8.4113,8.3616,-0.13
10 09 2015,8.3587,8.3617,8.3877,8.3452,-0.06
10 12 2015,8.3606,8.3566,8.3733,8.3467,0.02
10 13 2015,8.3996,8.3588,8.412,8.3572,0.47
10 14 2015,8.3529,8.3999,8.4111,8.3503,-0.56
10 15 2015,8.3586,8.3513,8.3773,8.3444,0.07
10 16 2015,8.3488,8.3569,8.3913,8.3388,-0.12
10 19 2015,8.3764,8.3468,8.3789,8.3444,0.33
10 20 2015,8.3902,8.375,8.3965,8.3674,0.16
10 21 2015,8.4052,8.3884,8.4172,8.3853,0.18
10 22 2015,8.3689,8.4033,8.4094,8.3663,-0.43
10 23 2015,8.3732,8.3683,8.3953,8.3467,0.05
10 26 2015,8.3765,8.3714,8.3902,8.3578,0.04
10 27 2015,8.4015,8.375,8.402,8.3708,0.3
10 28 2015,8.3811,8.4001,8.4027,8.3636,-0.24
10 29 2015,8.4448,8.3793,8.4452,8.3792,0.76
10 30 2015,8.441,8.4428,8.4455,8.4011,-0.05
11 02 2015,8.4594,8.4389,8.4723,8.4311,0.22
11 03 2015,8.4602,8.4588,8.4897,8.4396,0.01
11 04 2015,8.4647,8.4617,8.468,8.4274,0.05
11 05 2015,8.497,8.4628,8.5029,8.4524,0.38
11 06 2015,8.5335,8.495,8.5339,8.4787,0.43
11 09 2015,8.5754,8.5306,8.5789,8.5298,0.49
11 10 2015,8.5395,8.5735,8.5781,8.5375,-0.42
11 11 2015,8.5248,8.5375,8.5419,8.5154,-0.17
11 12 2015,8.5231,8.5223,8.5374,8.5146,-0.02
11 13 2015,8.5223,8.5204,8.5465,8.5203,-0.01
11 16 2015,8.5002,8.526,8.5496,8.4943,-0.26
11 17 2015,8.5132,8.4982,8.5283,8.4976,0.15
11 18 2015,8.5198,8.5147,8.5565,8.5116,0.08
11 19 2015,8.5275,8.5215,8.5473,8.5183,0.09
11 20 2015,8.5234,8.5254,8.552,8.52,-0.05
11 23 2015,8.5671,8.5212,8.5788,8.5209,0.51
11 24 2015,8.5498,8.5652,8.5816,8.5478,-0.2
11 25 2015,8.5632,8.5478,8.567,8.5477,0.16
11 26 2015,8.5886,8.5627,8.6033,8.5595,0.3
11 27 2015,8.6325,8.5872,8.6326,8.5872,0.51
11 30 2015,8.5724,8.618,8.6384,8.5495,-0.7
12 01 2015,8.5697,8.5702,8.5932,8.5616,-0.03
12 02 2015,8.5919,8.5678,8.6041,8.5675,0.26
12 03 2015,8.618,8.5907,8.6323,8.5862,0.3
12 04 2015,8.599,8.6161,8.6443,8.597,-0.22
12 07 2015,8.6151,8.5972,8.6272,8.5881,0.19
12 08 2015,8.6265,8.6142,8.6314,8.6061,0.13
12 09 2015,8.6264,8.6246,8.6393,8.6081,0
12 10 2015,8.6135,8.6246,8.6363,8.6022,-0.15
12 11 2015,8.6632,8.6126,8.6639,8.6096,0.58
12 14 2015,8.6569,8.6619,8.6677,8.6386,-0.07
12 15 2015,8.6269,8.6554,8.6623,8.6134,-0.35
12 16 2015,8.5773,8.6247,8.6384,8.5693,-0.57
12 17 2015,8.5678,8.5755,8.6033,8.545,-0.11
12 18 2015,8.546,8.5645,8.583,8.541,-0.25
12 21 2015,8.546,8.5523,8.5638,8.5359,0
12 22 2015,8.5453,8.5463,8.559,8.5347,-0.01
12 23 2015,8.5203,8.5435,8.5503,8.5151,-0.29
12 24 2015,8.5076,8.5211,8.5369,8.5055,-0.15
12 25 2015,8.5179,8.5056,8.5192,8.5054,0.12
12 28 2015,8.5333,8.5154,8.5447,8.5154,0.18
12 29 2015,8.5464,8.5335,8.5716,8.5311,0.15
12 30 2015,8.5765,8.5477,8.5798,8.5442,0.35
12 31 2015,8.5427,8.5755,8.577,8.5254,-0.39
01 01 2016,8.5462,8.5414,8.5503,8.5312,0.04
01 04 2016,8.5892,8.5351,8.6008,8.5351,0.5
01 05 2016,8.5764,8.5899,8.6007,8.5683,-0.15
01 06 2016,8.6034,8.5771,8.6305,8.5742,0.31
01 07 2016,8.6219,8.6014,8.6391,8.5813,0.22
01 08 2016,8.6084,8.6198,8.6317,8.5834,-0.16
01 11 2016,8.5984,8.6098,8.6278,8.5951,-0.12
01 12 2016,8.6238,8.5977,8.6335,8.5964,0.3
01 13 2016,8.6214,8.6219,8.6268,8.5977,-0.03
01 14 2016,8.6496,8.6196,8.6697,8.6185,0.33
01 15 2016,8.6968,8.6492,8.7037,8.6381,0.55
01 18 2016,8.6759,8.6968,8.6993,8.6581,-0.24
01 19 2016,8.6623,8.6744,8.6873,8.6453,-0.16
01 20 2016,8.6918,8.6602,8.7197,8.6598,0.34
01 21 2016,8.6711,8.6897,8.7142,8.6666,-0.24
01 22 2016,8.6611,8.6729,8.7009,8.659,-0.12
01 25 2016,8.6924,8.6633,8.7098,8.6594,0.36
01 26 2016,8.691,8.6868,8.7122,8.6822,-0.02
01 27 2016,8.7412,8.6923,8.747,8.6875,0.58
01 28 2016,8.7313,8.7399,8.762,8.7235,-0.11
01 29 2016,8.7242,8.7292,8.7503,8.7001,-0.08
02 01 2016,8.7222,8.7222,8.7394,8.6897,-0.02
02 02 2016,8.7158,8.7184,8.7417,8.7044,-0.07
02 03 2016,8.7141,8.7141,8.7554,8.7075,-0.02
02 04 2016,8.6714,8.712,8.724,8.6676,-0.49
02 05 2016,8.7055,8.6695,8.7093,8.6678,0.39
02 08 2016,8.7289,8.7023,8.7367,8.7023,0.27
02 09 2016,8.7082,8.7294,8.7542,8.7015,-0.24
02 10 2016,8.7074,8.708,8.7254,8.6973,-0.01
02 11 2016,8.7888,8.7055,8.7899,8.6977,0.93
02 12 2016,8.7448,8.7866,8.7963,8.7427,-0.5
02 15 2016,8.7525,8.7452,8.7664,8.735,0.09
02 16 2016,8.7882,8.7516,8.7948,8.7422,0.41
02 17 2016,8.7757,8.7874,8.8194,8.7721,-0.14
02 18 2016,8.8084,8.7728,8.8245,8.772,0.37
02 19 2016,8.8173,8.805,8.8293,8.8036,0.1
02 22 2016,8.8179,8.8292,8.8462,8.814,0.01
02 23 2016,8.8262,8.8191,8.8421,8.8118,0.09
02 24 2016,8.8083,8.8247,8.8361,8.7989,-0.2
02 25 2016,8.8473,8.8062,8.8684,8.7995,0.44
02 26 2016,8.8408,8.8454,8.8583,8.8315,-0.07
02 29 2016,8.7703,8.8386,8.8476,8.7663,-0.8
03 01 2016,8.7182,8.769,8.795,8.7056,-0.59
03 02 2016,8.671,8.7161,8.7189,8.6672,-0.54
03 03 2016,8.6407,8.6684,8.6768,8.6356,-0.35
03 04 2016,8.622,8.6387,8.6704,8.6132,-0.22
03 07 2016,8.6282,8.6272,8.6457,8.6155,0.07
03 08 2016,8.6716,8.6262,8.6878,8.6251,0.5
03 09 2016,8.645,8.6694,8.6934,8.6333,-0.31
03 10 2016,8.6721,8.643,8.6785,8.6135,0.31
03 11 2016,8.6244,8.6703,8.6754,8.6207,-0.55
03 14 2016,8.653,8.6283,8.6669,8.6157,0.33
03 15 2016,8.6807,8.6509,8.6886,8.65,0.32
03 16 2016,8.6583,8.6785,8.6925,8.6505,-0.26
03 17 2016,8.5906,8.656,8.6601,8.5848,-0.78
03 18 2016,8.5586,8.5886,8.6001,8.5422,-0.37
03 21 2016,8.5777,8.5575,8.5856,8.5567,0.22
03 22 2016,8.6101,8.5755,8.6208,8.5719,0.38
03 23 2016,8.6313,8.6083,8.6345,8.5899,0.25
03 24 2016,8.6248,8.6292,8.6313,8.6046,-0.08
03 25 2016,8.6146,8.6231,8.6261,8.6013,-0.12
03 28 2016,8.5862,8.6125,8.6243,8.571,-0.33
03 29 2016,8.5585,8.5843,8.5926,8.5547,-0.32
03 30 2016,8.5606,8.5566,8.576,8.5449,0.02
03 31 2016,8.5411,8.5593,8.5613,8.527,-0.23
04 01 2016,8.5588,8.5406,8.5743,8.5395,0.21
04 04 2016,8.5246,8.5552,8.5604,8.5129,-0.4
04 05 2016,8.5634,8.524,8.581,8.5182,0.46
04 06 2016,8.5755,8.561,8.6047,8.5554,0.14
04 07 2016,8.6013,8.5735,8.6136,8.5612,0.3
04 08 2016,8.5781,8.5993,8.6085,8.5667,-0.27
04 11 2016,8.548,8.5757,8.5853,8.5452,-0.35
04 12 2016,8.5478,8.5471,8.5832,8.5444,0
04 13 2016,8.5733,8.545,8.5978,8.5437,0.3
04 14 2016,8.5859,8.5724,8.5973,8.568,0.15
04 15 2016,8.5951,8.5839,8.5967,8.5697,0.11
04 18 2016,8.5643,8.5919,8.6033,8.5621,-0.36
04 19 2016,8.5301,8.5623,8.5753,8.5246,-0.4
04 20 2016,8.5315,8.5269,8.5557,8.5183,0.02
04 21 2016,8.5707,8.5296,8.5759,8.5275,0.46
04 22 2016,8.5939,8.5708,8.6029,8.5646,0.27
04 25 2016,8.598,8.5917,8.6076,8.5825,0.05
04 26 2016,8.5623,8.5972,8.6191,8.5596,-0.42
04 27 2016,8.5563,8.5605,8.5875,8.5519,-0.07
04 28 2016,8.5591,8.5544,8.5807,8.5477,0.03
04 29 2016,8.5631,8.5572,8.5818,8.5434,0.05
05 02 2016,8.5516,8.5613,8.5691,8.5453,-0.13
05 03 2016,8.5745,8.5495,8.5769,8.5345,0.27
05 04 2016,8.5831,8.5726,8.5925,8.5672,0.1
05 05 2016,8.575,8.5812,8.5905,8.5612,-0.09
05 06 2016,8.581,8.5742,8.5967,8.5634,0.07
05 09 2016,8.5976,8.579,8.6035,8.5542,0.19
05 10 2016,8.5842,8.5956,8.6035,8.5716,-0.16
05 11 2016,8.5767,8.5822,8.6132,8.57,-0.09
05 12 2016,8.6029,8.5744,8.6065,8.5708,0.31
05 13 2016,8.6112,8.6009,8.6211,8.5941,0.1
05 16 2016,8.6097,8.6097,8.6242,8.5938,-0.02
05 17 2016,8.6086,8.6078,8.6184,8.5874,-0.01
05 18 2016,8.6468,8.6064,8.6504,8.6064,0.44
05 19 2016,8.6818,8.6451,8.7033,8.6377,0.4
05 20 2016,8.6768,8.6802,8.6976,8.6673,-0.06
05 23 2016,8.6779,8.6764,8.7029,8.6561,0.01
05 24 2016,8.7056,8.676,8.7274,8.676,0.32
05 25 2016,8.6629,8.7034,8.7176,8.6542,-0.49
05 26 2016,8.617,8.665,8.6831,8.6135,-0.53
05 27 2016,8.6306,8.617,8.6454,8.6101,0.16
05 30 2016,8.6456,8.6297,8.6738,8.6288,0.17
05 31 2016,8.6483,8.6436,8.6695,8.6365,0.03
06 01 2016,8.6777,8.646,8.6892,8.6364,0.34
06 02 2016,8.6565,8.6756,8.6875,8.6481,-0.24
06 03 2016,8.625,8.6568,8.6713,8.6191,-0.36
06 06 2016,8.5986,8.6238,8.6339,8.5965,-0.31
06 07 2016,8.5836,8.5991,8.6217,8.5775,-0.17
06 08 2016,8.5694,8.5817,8.6046,8.5598,-0.17
06 09 2016,8.6002,8.5676,8.606,8.5632,0.36
06 10 2016,8.625,8.6021,8.6321,8.5933,0.29
06 13 2016,8.6547,8.6233,8.6599,8.6153,0.34
06 14 2016,8.6713,8.6528,8.6848,8.6367,0.19
06 15 2016,8.644,8.6693,8.6782,8.6313,-0.31
06 16 2016,8.6756,8.642,8.6917,8.6417,0.37
06 17 2016,8.6428,8.6741,8.6765,8.6372,-0.38
06 20 2016,8.7041,8.6404,8.7244,8.6398,0.71
06 21 2016,8.7146,8.7026,8.7327,8.6748,0.12
06 22 2016,8.6935,8.7124,8.7239,8.679,-0.24
06 23 2016,8.6731,8.6907,8.6988,8.6607,-0.23
06 24 2016,8.7465,8.6711,8.7926,8.6664,0.85
06 27 2016,8.7505,8.7462,8.7777,8.7358,0.05
06 28 2016,8.7276,8.7481,8.7615,8.7166,-0.26
06 29 2016,8.689,8.7255,8.7454,8.6823,-0.44
06 30 2016,8.6998,8.6835,8.7279,8.6835,0.12
07 01 2016,8.6603,8.6991,8.7027,8.6533,-0.45
07 04 2016,8.67,8.6581,8.6755,8.6497,0.11
07 05 2016,8.692,8.6682,8.7045,8.6645,0.25
07 06 2016,8.6893,8.6903,8.7076,8.6808,-0.03
07 07 2016,8.6997,8.6864,8.7051,8.6734,0.12
07 08 2016,8.6541,8.6976,8.7034,8.644,-0.52
07 11 2016,8.6542,8.6524,8.6764,8.6367,0
07 12 2016,8.6332,8.6521,8.6651,8.6292,-0.24
07 13 2016,8.6399,8.629,8.6667,8.6266,0.08
07 14 2016,8.6209,8.6367,8.6441,8.6128,-0.22
07 15 2016,8.6585,8.6189,8.663,8.6171,0.44
07 18 2016,8.658,8.6532,8.6678,8.6404,-0.01
07 19 2016,8.6651,8.6563,8.6716,8.6455,0.08
07 20 2016,8.6597,8.661,8.6728,8.6497,-0.06
07 21 2016,8.6581,8.6579,8.6742,8.6469,-0.02
07 22 2016,8.6564,8.6559,8.6674,8.6422,-0.02
07 25 2016,8.6907,8.6537,8.7004,8.6488,0.4
07 26 2016,8.6787,8.689,8.6946,8.6693,-0.14
07 27 2016,8.6469,8.6766,8.6867,8.6415,-0.37
07 28 2016,8.64,8.6435,8.6535,8.6284,-0.08
07 29 2016,8.5921,8.6381,8.6543,8.5831,-0.55
08 01 2016,8.6029,8.5882,8.6125,8.5848,0.13
08 02 2016,8.5921,8.6005,8.61,8.576,-0.13
08 03 2016,8.6053,8.5907,8.6381,8.5899,0.15
08 04 2016,8.6174,8.6033,8.6387,8.5996,0.14
08 05 2016,8.6191,8.6154,8.6269,8.6006,0.02
08 08 2016,8.6129,8.6167,8.621,8.5956,-0.07
08 09 2016,8.6087,8.6119,8.6362,8.6016,-0.05
08 10 2016,8.6077,8.6067,8.6136,8.5852,-0.01
08 11 2016,8.6058,8.6057,8.6286,8.6024,-0.02
08 12 2016,8.6265,8.6037,8.6286,8.602,0.24
08 15 2016,8.6199,8.6137,8.6335,8.6105,-0.08
08 16 2016,8.6241,8.618,8.6303,8.5974,0.05
08 17 2016,8.6264,8.6204,8.6388,8.6182,0.03
08 18 2016,8.6195,8.625,8.6302,8.6018,-0.08
08 19 2016,8.6593,8.6174,8.6682,8.6164,0.46
08 22 2016,8.6678,8.6532,8.6898,8.652,0.1
08 23 2016,8.6572,8.6657,8.6688,8.6441,-0.12
08 24 2016,8.6625,8.6537,8.6791,8.6451,0.06
08 25 2016,8.6412,8.6552,8.663,8.6386,-0.25
08 26 2016,8.655,8.6397,8.6585,8.6151,0.16
08 29 2016,8.653,8.6529,8.6662,8.645,-0.02
08 30 2016,8.6555,8.6489,8.6582,8.6267,0.03
08 31 2016,8.6336,8.6535,8.657,8.6253,-0.25
09 01 2016,8.6107,8.6316,8.6496,8.6044,-0.27
09 02 2016,8.6128,8.6093,8.6258,8.5829,0.02
09 05 2016,8.5709,8.6062,8.6149,8.5592,-0.49
09 06 2016,8.5465,8.5637,8.5851,8.5417,-0.28
09 07 2016,8.5714,8.543,8.5747,8.5426,0.29
09 08 2016,8.5896,8.5692,8.5958,8.5545,0.21
09 09 2016,8.6237,8.5886,8.6249,8.5641,0.4
09 12 2016,8.6025,8.62,8.6362,8.5994,-0.25
09 13 2016,8.654,8.6009,8.6548,8.5996,0.6
09 14 2016,8.6099,8.6519,8.6538,8.6064,-0.51
09 15 2016,8.6176,8.6079,8.6471,8.6047,0.09
09 16 2016,8.6452,8.6161,8.6519,8.6055,0.32
09 19 2016,8.634,8.6428,8.6466,8.6172,-0.13
09 20 2016,8.6353,8.6317,8.647,8.624,0.02
09 21 2016,8.606,8.6333,8.6577,8.6035,-0.34
09 22 2016,8.5917,8.6041,8.6275,8.5763,-0.17
09 23 2016,8.6001,8.5894,8.6061,8.5841,0.1
09 26 2016,8.5892,8.5984,8.6138,8.5788,-0.13
09 27 2016,8.5654,8.5875,8.6023,8.5613,-0.28
09 28 2016,8.5571,8.5622,8.5827,8.5547,-0.1
09 29 2016,8.6143,8.5548,8.6343,8.5524,0.67
09 30 2016,8.5809,8.6126,8.6231,8.5751,-0.39
10 03 2016,8.5802,8.58,8.5892,8.5639,-0.01
10 04 2016,8.5874,8.5781,8.5918,8.5556,0.08
10 05 2016,8.5819,8.5854,8.5957,8.5714,-0.06
10 06 2016,8.598,8.5798,8.6109,8.5777,0.19
10 07 2016,8.5846,8.5961,8.6223,8.5751,-0.16
10 10 2016,8.5702,8.5829,8.5876,8.5656,-0.17
10 11 2016,8.6146,8.5682,8.6188,8.5682,0.52
10 12 2016,8.6128,8.6124,8.6228,8.6003,-0.02
10 13 2016,8.6109,8.6109,8.6352,8.6003,-0.02
10 14 2016,8.5991,8.6088,8.6249,8.5872,-0.14
10 17 2016,8.6082,8.5969,8.6227,8.5967,0.11
10 18 2016,8.6003,8.6061,8.6104,8.5884,-0.09
10 19 2016,8.5909,8.5983,8.6068,8.5847,-0.11
10 20 2016,8.6141,8.5894,8.6198,8.5848,0.27
10 21 2016,8.6265,8.612,8.6375,8.6039,0.14
10 24 2016,8.6167,8.6245,8.6299,8.605,-0.11
10 25 2016,8.6128,8.6155,8.6307,8.6025,-0.05
10 26 2016,8.6193,8.6107,8.6253,8.6057,0.08
10 27 2016,8.6241,8.6172,8.6341,8.6099,0.06
10 28 2016,8.6111,8.6225,8.6321,8.5978,-0.15
10 31 2016,8.5987,8.61,8.6143,8.5926,-0.14
11 01 2016,8.6004,8.5967,8.6114,8.5938,0.02
11 02 2016,8.6085,8.5989,8.6235,8.5898,0.09
11 03 2016,8.5968,8.6087,8.6139,8.5898,-0.14
11 04 2016,8.6123,8.5949,8.6145,8.5924,0.18
11 07 2016,8.6064,8.6105,8.6134,8.5953,-0.07
11 08 2016,8.5427,8.6048,8.607,8.5399,-0.74
11 09 2016,8.5759,8.5406,8.6328,8.5382,0.39
11 10 2016,8.6209,8.5724,8.6227,8.5518,0.52
11 11 2016,8.7087,8.6188,8.7099,8.6175,1.02
11 14 2016,8.7369,8.7038,8.7388,8.6931,0.32
11 15 2016,8.7377,8.7349,8.749,8.7043,0.01
11 16 2016,8.7652,8.7361,8.7815,8.7152,0.31
11 17 2016,8.7689,8.7637,8.7756,8.7348,0.04
11 18 2016,8.7912,8.7676,8.7982,8.7566,0.25
11 21 2016,8.7966,8.7876,8.8055,8.7672,0.06
11 22 2016,8.8187,8.7947,8.8311,8.7742,0.25
11 23 2016,8.8674,8.8172,8.8804,8.8129,0.55
11 24 2016,8.8649,8.8659,8.8806,8.8405,-0.03
11 25 2016,8.8341,8.8628,8.8658,8.8042,-0.35
11 28 2016,8.8413,8.8331,8.8725,8.8121,0.08
11 29 2016,8.8462,8.8394,8.8681,8.8375,0.06
11 30 2016,8.844,8.8441,8.8595,8.8128,-0.02
12 01 2016,8.7975,8.8424,8.8449,8.7899,-0.53
12 02 2016,8.7722,8.7958,8.8187,8.7677,-0.29
12 05 2016,8.7719,8.7698,8.804,8.7683,0
12 06 2016,8.7342,8.7704,8.7883,8.7235,-0.43
12 07 2016,8.6946,8.7322,8.765,8.6915,-0.45
12 08 2016,8.7095,8.693,8.7114,8.6775,0.17
12 09 2016,8.6954,8.7079,8.7196,8.6818,-0.16
12 12 2016,8.6921,8.6947,8.7183,8.6827,-0.04
12 13 2016,8.6915,8.6904,8.7161,8.6829,-0.01
12 14 2016,8.697,8.69,8.7169,8.6861,0.06
12 15 2016,8.7436,8.693,8.7554,8.6919,0.54
12 16 2016,8.7372,8.742,8.7449,8.7217,-0.07
12 19 2016,8.7354,8.7355,8.7416,8.7169,-0.02
12 20 2016,8.7451,8.7342,8.7696,8.7289,0.11
12 21 2016,8.7387,8.743,8.7668,8.7295,-0.07
12 22 2016,8.741,8.7375,8.764,8.7356,0.03
12 23 2016,8.7427,8.7395,8.7542,8.7275,0.02
12 26 2016,8.73,8.7412,8.7454,8.7219,-0.15
12 27 2016,8.7609,8.7363,8.7752,8.73,0.35
12 28 2016,8.795,8.7595,8.7986,8.7561,0.39
12 29 2016,8.7601,8.7933,8.7991,8.7542,-0.4
12 30 2016,8.7632,8.7585,8.7693,8.7476,0.04
01 02 2017,8.785,8.7604,8.7957,8.7513,0.25
01 03 2017,8.8005,8.7841,8.8236,8.7717,0.18
01 04 2017,8.7536,8.7994,8.8066,8.7473,-0.53
01 05 2017,8.7362,8.7534,8.77,8.732,-0.2
01 06 2017,8.7826,8.7344,8.7939,8.7337,0.53
01 09 2017,8.7802,8.7815,8.8066,8.7746,-0.03
01 10 2017,8.8112,8.7781,8.8142,8.7652,0.35
01 11 2017,8.8089,8.8095,8.8374,8.7898,-0.03
01 12 2017,8.7875,8.8015,8.8035,8.7607,-0.24
01 13 2017,8.7919,8.7859,8.8061,8.7784,0.05
01 16 2017,8.7814,8.7891,8.8046,8.7754,-0.12
01 17 2017,8.7499,8.7799,8.7885,8.7472,-0.36
01 18 2017,8.7955,8.7474,8.796,8.7474,0.52
01 19 2017,8.779,8.7939,8.8072,8.772,-0.19
01 20 2017,8.7754,8.7773,8.8025,8.7582,-0.04
01 23 2017,8.7733,8.7739,8.7961,8.7634,-0.02
01 24 2017,8.7837,8.7717,8.7897,8.7701,0.12
01 25 2017,8.7642,8.7821,8.7919,8.7603,-0.22
01 26 2017,8.7878,8.7627,8.795,8.759,0.27
01 27 2017,8.7773,8.7863,8.798,8.7624,-0.12
01 30 2017,8.7427,8.7764,8.78,8.732,-0.39
01 31 2017,8.7016,8.7411,8.7543,8.6901,-0.47
02 01 2017,8.6878,8.6981,8.7259,8.6843,-0.16
02 02 2017,8.6613,8.685,8.7005,8.6595,-0.31
02 03 2017,8.6604,8.6605,8.6899,8.656,-0.01
02 06 2017,8.6609,8.6575,8.6695,8.6505,0.01
02 07 2017,8.6807,8.6579,8.6961,8.657,0.23
02 08 2017,8.641,8.6779,8.6856,8.6394,-0.46
02 09 2017,8.6057,8.6406,8.647,8.5962,-0.41
02 10 2017,8.6173,8.602,8.6393,8.6014,0.13
02 13 2017,8.6317,8.6113,8.6464,8.6106,0.17
02 14 2017,8.6131,8.6247,8.6348,8.6059,-0.22
02 15 2017,8.6183,8.6093,8.6327,8.6089,0.06
02 16 2017,8.6448,8.6148,8.6519,8.6121,0.31
02 17 2017,8.6427,8.642,8.6558,8.63,-0.02
02 20 2017,8.6208,8.64,8.6427,8.6176,-0.25
02 21 2017,8.6308,8.6189,8.6364,8.6183,0.12
02 22 2017,8.627,8.627,8.6417,8.6157,-0.04
02 23 2017,8.5945,8.6193,8.6294,8.5929,-0.38
02 24 2017,8.5872,8.5933,8.5979,8.579,-0.08
02 27 2017,8.5938,8.583,8.605,8.5824,0.08
02 28 2017,8.596,8.5921,8.6112,8.5821,0.03
03 01 2017,8.6133,8.5924,8.6199,8.5901,0.2
03 02 2017,8.6036,8.61,8.6136,8.5874,-0.11
03 03 2017,8.6021,8.6001,8.6195,8.5967,-0.02
03 06 2017,8.5873,8.5969,8.604,8.5812,-0.17
03 07 2017,8.5809,8.5838,8.5899,8.5757,-0.07
03 08 2017,8.5969,8.5795,8.5976,8.5772,0.19
03 09 2017,8.5892,8.5954,8.6098,8.5798,-0.09
03 10 2017,8.5718,8.5864,8.5949,8.5663,-0.2
03 13 2017,8.5234,8.5673,8.5717,8.5154,-0.56
03 14 2017,8.468,8.5202,8.5315,8.4584,-0.65
03 15 2017,8.4512,8.4644,8.4689,8.419,-0.2
03 16 2017,8.4218,8.4492,8.4538,8.3999,-0.35
03 17 2017,8.4356,8.4187,8.4598,8.4176,0.16
03 20 2017,8.4147,8.4317,8.4365,8.4068,-0.25
03 21 2017,8.4143,8.4107,8.4309,8.396,0
03 22 2017,8.4284,8.4092,8.4451,8.4081,0.17
03 23 2017,8.4274,8.425,8.4439,8.4165,-0.01
03 24 2017,8.4241,8.424,8.4389,8.4132,-0.04
03 27 2017,8.3678,8.4192,8.4241,8.3613,-0.67
03 28 2017,8.3733,8.3643,8.3854,8.3627,0.07
03 29 2017,8.3504,8.3697,8.3841,8.3458,-0.27
03 30 2017,8.3478,8.3467,8.3634,8.3428,-0.03
03 31 2017,8.3465,8.3462,8.3638,8.3377,-0.02
04 03 2017,8.3619,8.3438,8.3769,8.3325,0.18
04 04 2017,8.3749,8.3584,8.3844,8.3579,0.16
04 05 2017,8.3506,8.373,8.3887,8.3474,-0.29
04 06 2017,8.3148,8.3492,8.3735,8.3009,-0.43
04 07 2017,8.2728,8.3135,8.333,8.2557,-0.51
04 10 2017,8.3143,8.2714,8.3154,8.27,0.5
04 11 2017,8.307,8.3109,8.3245,8.2867,-0.09
04 12 2017,8.3243,8.306,8.3291,8.3033,0.21
04 13 2017,8.2897,8.3234,8.3259,8.2675,-0.42
04 14 2017,8.2955,8.2876,8.2961,8.2863,0.07
04 17 2017,8.296,8.2913,8.3054,8.2693,0.01
04 18 2017,8.3109,8.2928,8.3175,8.2914,0.18
04 19 2017,8.3178,8.3086,8.3187,8.2962,0.08
04 20 2017,8.3115,8.3145,8.3254,8.2981,-0.08
04 21 2017,8.3149,8.3099,8.3206,8.3,0.04
04 24 2017,8.2899,8.3119,8.3132,8.2812,-0.3
04 25 2017,8.269,8.2887,8.2907,8.2483,-0.25
04 26 2017,8.2425,8.2682,8.2713,8.2126,-0.32
04 27 2017,8.2399,8.2399,8.248,8.2193,-0.03
04 28 2017,8.2652,8.2377,8.2798,8.2365,0.31
05 01 2017,8.2606,8.262,8.2658,8.2579,-0.06
05 02 2017,8.2462,8.2588,8.2619,8.2408,-0.17
05 03 2017,8.2454,8.2437,8.2503,8.238,-0.01
05 04 2017,8.2514,8.2432,8.2568,8.2426,0.07
05 05 2017,8.2624,8.2492,8.274,8.2478,0.13
05 08 2017,8.2681,8.2609,8.2711,8.246,0.07
05 09 2017,8.3096,8.2644,8.3124,8.264,0.5
05 10 2017,8.2985,8.3081,8.3119,8.2866,-0.13
05 11 2017,8.2684,8.2945,8.2972,8.2592,-0.36
05 12 2017,8.243,8.2666,8.2678,8.241,-0.31
05 15 2017,8.2264,8.2421,8.2486,8.213,-0.2
05 16 2017,8.2233,8.2235,8.2418,8.2183,-0.04
05 17 2017,8.2371,8.2211,8.2414,8.2148,0.17
05 18 2017,8.3374,8.2356,8.341,8.2346,1.22
05 19 2017,8.2955,8.3355,8.3548,8.293,-0.5
05 22 2017,8.2865,8.2939,8.3038,8.2757,-0.11
05 23 2017,8.3326,8.2824,8.3363,8.2801,0.56
05 24 2017,8.3157,8.3287,8.341,8.3053,-0.2
05 25 2017,8.2855,8.3129,8.3163,8.277,-0.36
05 26 2017,8.2777,8.284,8.2932,8.2648,-0.09
05 29 2017,8.2808,8.2774,8.2875,8.2681,0.04
05 30 2017,8.2941,8.2799,8.3031,8.2789,0.16
05 31 2017,8.279,8.2918,8.2935,8.2716,-0.18
06 01 2017,8.2756,8.2777,8.2904,8.2621,-0.04
06 02 2017,8.2706,8.27,8.2804,8.256,-0.06
06 05 2017,8.2582,8.2669,8.2689,8.2497,-0.15
06 06 2017,8.2667,8.2568,8.2733,8.251,0.1
06 07 2017,8.2665,8.2653,8.2799,8.248,0
06 08 2017,8.2399,8.2626,8.2654,8.2334,-0.32
