pc_code,pc_description,unit,country_code,country_name,quantity,value,pc_type
L7,Lead_And_Products_Made_Of_Led,Ton,10217,Korea_Rp,23730,53.806575,Ores_and_minerals
L7,Lead_And_Products_Made_Of_Led,Ton,10245,Malaysia,853,2.204359,Ores_and_minerals
L7,Lead_And_Products_Made_Of_Led,Ton,10273,Nepal,564,1.296735,Ores_and_minerals
L7,Lead_And_Products_Made_Of_Led,Ton,10359,Singapore,5533,12.266501,Ores_and_minerals
L7,Lead_And_Products_Made_Of_Led,Ton,10437,Vietnam_Soc_Rep,2762,5.840745,Ores_and_minerals
L7,Lead_And_Products_Made_Of_Led,Ton,11351,Saudi_Arab,1525,3.452062,Ores_and_minerals
L7,Lead_And_Products_Made_Of_Led,Ton,11419,U_Arab_Emts,1289,4.063857,Ores_and_minerals
L7,Lead_And_Products_Made_Of_Led,Ton,13147,Germany,130,0.493706,Ores_and_minerals
L7,Lead_And_Products_Made_Of_Led,Ton,13421,U_K,359,0.966336,Ores_and_minerals
L8,"Nickel,_Product_Made_Of_Nickel",Ton,5423,U_S_A,288,6.927262,Ores_and_minerals
L8,"Nickel,_Product_Made_Of_Nickel",Ton,7171,Guyana,0,0.01508,Ores_and_minerals
L8,"Nickel,_Product_Made_Of_Nickel",Ton,10027,Bangladesh_Pr,7,0.097576,Ores_and_minerals
L8,"Nickel,_Product_Made_Of_Nickel",Ton,10077,China_P_Rp,20,0.3519,Ores_and_minerals
L8,"Nickel,_Product_Made_Of_Nickel",Ton,10179,Hong_Kong,1,0.058777,Ores_and_minerals
L8,"Nickel,_Product_Made_Of_Nickel",Ton,10205,Japan,344,5.811575,Ores_and_minerals
L8,"Nickel,_Product_Made_Of_Nickel",Ton,10217,Korea_Rp,81,1.704835,Ores_and_minerals
L8,"Nickel,_Product_Made_Of_Nickel",Ton,10245,Malaysia,11198,198.86977,Ores_and_minerals
L8,"Nickel,_Product_Made_Of_Nickel",Ton,10273,Nepal,10,0.07286,Ores_and_minerals
L8,"Nickel,_Product_Made_Of_Nickel",Ton,10359,Singapore,23334,460.897072,Ores_and_minerals
L8,"Nickel,_Product_Made_Of_Nickel",Ton,10437,Vietnam_Soc_Rep,3,0.129319,Ores_and_minerals
L8,"Nickel,_Product_Made_Of_Nickel",Ton,11351,Saudi_Arab,81,2.812502,Ores_and_minerals
L8,"Nickel,_Product_Made_Of_Nickel",Ton,11419,U_Arab_Emts,10260,196.90244,Ores_and_minerals
L8,"Nickel,_Product_Made_Of_Nickel",Ton,13147,Germany,336,2.553821,Ores_and_minerals
L8,"Nickel,_Product_Made_Of_Nickel",Ton,13421,U_K,207,1.930068,Ores_and_minerals
L9,Tin_And_Products_Made_Of_Tin,Ton,5423,U_S_A,6,0.189042,Ores_and_minerals
L9,Tin_And_Products_Made_Of_Tin,Ton,10077,China_P_Rp,0,0.007497,Ores_and_minerals
L9,Tin_And_Products_Made_Of_Tin,Ton,10179,Hong_Kong,0,0.000861,Ores_and_minerals
L9,Tin_And_Products_Made_Of_Tin,Ton,10217,Korea_Rp,172,2.241671,Ores_and_minerals
L9,Tin_And_Products_Made_Of_Tin,Ton,10245,Malaysia,101,1.972749,Ores_and_minerals
L9,Tin_And_Products_Made_Of_Tin,Ton,10273,Nepal,6,0.086608,Ores_and_minerals
L9,Tin_And_Products_Made_Of_Tin,Ton,10359,Singapore,1298,30.906466,Ores_and_minerals
L9,Tin_And_Products_Made_Of_Tin,Ton,11351,Saudi_Arab,0,0.007912,Ores_and_minerals
L9,Tin_And_Products_Made_Of_Tin,Ton,11419,U_Arab_Emts,8,0.222574,Ores_and_minerals
L9,Tin_And_Products_Made_Of_Tin,Ton,13147,Germany,0,0.003791,Ores_and_minerals
L9,Tin_And_Products_Made_Of_Tin,Ton,13421,U_K,28,0.759643,Ores_and_minerals
M1,Zinc_And_Products_Made_Of_Zinc,Ton,5423,U_S_A,967,3.048909,Ores_and_minerals
M1,Zinc_And_Products_Made_Of_Zinc,Ton,7171,Guyana,0,0.001173,Ores_and_minerals
M1,Zinc_And_Products_Made_Of_Zinc,Ton,10027,Bangladesh_Pr,829,1.957161,Ores_and_minerals
M1,Zinc_And_Products_Made_Of_Zinc,Ton,10077,China_P_Rp,61245,144.876306,Ores_and_minerals
M1,Zinc_And_Products_Made_Of_Zinc,Ton,10205,Japan,3654,9.101008,Ores_and_minerals
M1,Zinc_And_Products_Made_Of_Zinc,Ton,10217,Korea_Rp,33386,81.307057,Ores_and_minerals
M1,Zinc_And_Products_Made_Of_Zinc,Ton,10245,Malaysia,16156,40.487272,Ores_and_minerals
M1,Zinc_And_Products_Made_Of_Zinc,Ton,10273,Nepal,12626,29.881651,Ores_and_minerals
M1,Zinc_And_Products_Made_Of_Zinc,Ton,10359,Singapore,2458,5.739295,Ores_and_minerals
M1,Zinc_And_Products_Made_Of_Zinc,Ton,10437,Vietnam_Soc_Rep,471,1.263855,Ores_and_minerals
M1,Zinc_And_Products_Made_Of_Zinc,Ton,11351,Saudi_Arab,4296,11.124692,Ores_and_minerals
M1,Zinc_And_Products_Made_Of_Zinc,Ton,11419,U_Arab_Emts,19721,50.392075,Ores_and_minerals
M1,Zinc_And_Products_Made_Of_Zinc,Ton,13147,Germany,50,0.454354,Ores_and_minerals
M1,Zinc_And_Products_Made_Of_Zinc,Ton,13421,U_K,35,0.159505,Ores_and_minerals
M2,Oth_Non_Ferous_Metal_And_Prodc,Kgs,5423,U_S_A,9973818,57.801292,Ores_and_minerals
M2,Oth_Non_Ferous_Metal_And_Prodc,Kgs,7171,Guyana,36982,0.100012,Ores_and_minerals
M2,Oth_Non_Ferous_Metal_And_Prodc,Kgs,10027,Bangladesh_Pr,2150602,4.90617,Ores_and_minerals
M2,Oth_Non_Ferous_Metal_And_Prodc,Kgs,10077,China_P_Rp,78699,1.887888,Ores_and_minerals
M2,Oth_Non_Ferous_Metal_And_Prodc,Kgs,10179,Hong_Kong,58199,0.525475,Ores_and_minerals
M2,Oth_Non_Ferous_Metal_And_Prodc,Kgs,10205,Japan,157688,3.62516,Ores_and_minerals
M2,Oth_Non_Ferous_Metal_And_Prodc,Kgs,10217,Korea_Rp,187858,1.91316,Ores_and_minerals
M2,Oth_Non_Ferous_Metal_And_Prodc,Kgs,10245,Malaysia,1452275,5.977519,Ores_and_minerals
M2,Oth_Non_Ferous_Metal_And_Prodc,Kgs,10273,Nepal,4369675,14.540554,Ores_and_minerals
M2,Oth_Non_Ferous_Metal_And_Prodc,Kgs,10359,Singapore,171123,1.689677,Ores_and_minerals
M2,Oth_Non_Ferous_Metal_And_Prodc,Kgs,10437,Vietnam_Soc_Rep,251679,1.414106,Ores_and_minerals
M2,Oth_Non_Ferous_Metal_And_Prodc,Kgs,11351,Saudi_Arab,3307456,9.163647,Ores_and_minerals
M2,Oth_Non_Ferous_Metal_And_Prodc,Kgs,11419,U_Arab_Emts,5443444,21.351623,Ores_and_minerals
M2,Oth_Non_Ferous_Metal_And_Prodc,Kgs,13147,Germany,5323716,25.11444,Ores_and_minerals
M2,Oth_Non_Ferous_Metal_And_Prodc,Kgs,13421,U_K,27501686,99.063957,Ores_and_minerals
M3,Auto_Components/Parts,Na,5423,U_S_A,NA,953.41126,Manifacutred_goods
M3,Auto_Components/Parts,Na,7171,Guyana,NA,0.272135,Manifacutred_goods
M3,Auto_Components/Parts,Na,10027,Bangladesh_Pr,NA,140.925286,Manifacutred_goods
M3,Auto_Components/Parts,Na,10077,China_P_Rp,NA,89.973642,Manifacutred_goods
M3,Auto_Components/Parts,Na,10179,Hong_Kong,NA,2.002232,Manifacutred_goods
M3,Auto_Components/Parts,Na,10205,Japan,NA,114.083993,Manifacutred_goods
M3,Auto_Components/Parts,Na,10217,Korea_Rp,NA,27.705076,Manifacutred_goods
M3,Auto_Components/Parts,Na,10245,Malaysia,NA,40.306398,Manifacutred_goods
M3,Auto_Components/Parts,Na,10273,Nepal,NA,93.368107,Manifacutred_goods
M3,Auto_Components/Parts,Na,10359,Singapore,NA,15.154685,Manifacutred_goods
M3,Auto_Components/Parts,Na,10437,Vietnam_Soc_Rep,NA,9.926676,Manifacutred_goods
M3,Auto_Components/Parts,Na,11351,Saudi_Arab,NA,21.406706,Manifacutred_goods
M3,Auto_Components/Parts,Na,11419,U_Arab_Emts,NA,129.331301,Manifacutred_goods
M3,Auto_Components/Parts,Na,13147,Germany,NA,194.617758,Manifacutred_goods
M3,Auto_Components/Parts,Na,13421,U_K,NA,209.103396,Manifacutred_goods
M4,Electrodes,Kgs,5423,U_S_A,614687,2.705099,Manifacutred_goods
M4,Electrodes,Kgs,7171,Guyana,27000,0.028742,Manifacutred_goods
M4,Electrodes,Kgs,10027,Bangladesh_Pr,127555,0.369555,Manifacutred_goods
M4,Electrodes,Kgs,10077,China_P_Rp,239846,1.827372,Manifacutred_goods
M4,Electrodes,Kgs,10179,Hong_Kong,9199,0.083919,Manifacutred_goods
M4,Electrodes,Kgs,10205,Japan,2472,0.014935,Manifacutred_goods
M4,Electrodes,Kgs,10217,Korea_Rp,46323,0.287005,Manifacutred_goods
M4,Electrodes,Kgs,10245,Malaysia,153136,0.436188,Manifacutred_goods
M4,Electrodes,Kgs,10273,Nepal,403686,0.983203,Manifacutred_goods
M4,Electrodes,Kgs,10359,Singapore,17891,0.235992,Manifacutred_goods
M4,Electrodes,Kgs,10437,Vietnam_Soc_Rep,9978,0.077354,Manifacutred_goods
M4,Electrodes,Kgs,11351,Saudi_Arab,412440,1.212042,Manifacutred_goods
M4,Electrodes,Kgs,11419,U_Arab_Emts,2895681,4.618683,Manifacutred_goods
M4,Electrodes,Kgs,13147,Germany,224012,1.134831,Manifacutred_goods
M4,Electrodes,Kgs,13421,U_K,47217,0.267974,Manifacutred_goods
M5,Accumulators_And_Batteries,Na,5423,U_S_A,NA,7.880098,Manifacutred_goods
M5,Accumulators_And_Batteries,Na,10027,Bangladesh_Pr,NA,7.733904,Manifacutred_goods
M5,Accumulators_And_Batteries,Na,10077,China_P_Rp,NA,2.056265,Manifacutred_goods
M5,Accumulators_And_Batteries,Na,10179,Hong_Kong,NA,2.320937,Manifacutred_goods
M5,Accumulators_And_Batteries,Na,10205,Japan,NA,0.130772,Manifacutred_goods
M5,Accumulators_And_Batteries,Na,10217,Korea_Rp,NA,0.090393,Manifacutred_goods
M5,Accumulators_And_Batteries,Na,10245,Malaysia,NA,1.212562,Manifacutred_goods
M5,Accumulators_And_Batteries,Na,10273,Nepal,NA,36.132901,Manifacutred_goods
M5,Accumulators_And_Batteries,Na,10359,Singapore,NA,17.3585,Manifacutred_goods
M5,Accumulators_And_Batteries,Na,10437,Vietnam_Soc_Rep,NA,2.226399,Manifacutred_goods
M5,Accumulators_And_Batteries,Na,11351,Saudi_Arab,NA,2.683687,Manifacutred_goods
M5,Accumulators_And_Batteries,Na,11419,U_Arab_Emts,NA,12.381025,Manifacutred_goods
M5,Accumulators_And_Batteries,Na,13147,Germany,NA,7.724929,Manifacutred_goods
M5,Accumulators_And_Batteries,Na,13421,U_K,NA,5.591752,Manifacutred_goods
M6,"Hnd_Tool,_Cttng_Tool_Of_Metals",Na,5423,U_S_A,NA,131.591003,Manifacutred_goods
M6,"Hnd_Tool,_Cttng_Tool_Of_Metals",Na,7171,Guyana,NA,0.073349,Manifacutred_goods
M6,"Hnd_Tool,_Cttng_Tool_Of_Metals",Na,10027,Bangladesh_Pr,NA,7.745073,Manifacutred_goods
M6,"Hnd_Tool,_Cttng_Tool_Of_Metals",Na,10077,China_P_Rp,NA,11.588053,Manifacutred_goods
M6,"Hnd_Tool,_Cttng_Tool_Of_Metals",Na,10179,Hong_Kong,NA,2.019711,Manifacutred_goods
M6,"Hnd_Tool,_Cttng_Tool_Of_Metals",Na,10205,Japan,NA,6.760148,Manifacutred_goods
M6,"Hnd_Tool,_Cttng_Tool_Of_Metals",Na,10217,Korea_Rp,NA,3.875132,Manifacutred_goods
M6,"Hnd_Tool,_Cttng_Tool_Of_Metals",Na,10245,Malaysia,NA,4.108907,Manifacutred_goods
M6,"Hnd_Tool,_Cttng_Tool_Of_Metals",Na,10273,Nepal,NA,4.404508,Manifacutred_goods
M6,"Hnd_Tool,_Cttng_Tool_Of_Metals",Na,10359,Singapore,NA,22.515013,Manifacutred_goods
M6,"Hnd_Tool,_Cttng_Tool_Of_Metals",Na,10437,Vietnam_Soc_Rep,NA,0.962813,Manifacutred_goods
M6,"Hnd_Tool,_Cttng_Tool_Of_Metals",Na,11351,Saudi_Arab,NA,14.472004,Manifacutred_goods
M6,"Hnd_Tool,_Cttng_Tool_Of_Metals",Na,11419,U_Arab_Emts,NA,69.330502,Manifacutred_goods
M6,"Hnd_Tool,_Cttng_Tool_Of_Metals",Na,13147,Germany,NA,57.229476,Manifacutred_goods
M6,"Hnd_Tool,_Cttng_Tool_Of_Metals",Na,13421,U_K,NA,37.613684,Manifacutred_goods
M7,Machine_Tools,Na,5423,U_S_A,NA,44.013715,Manifacutred_goods
M7,Machine_Tools,Na,7171,Guyana,NA,0.027675,Manifacutred_goods
M7,Machine_Tools,Na,10027,Bangladesh_Pr,NA,9.408508,Manifacutred_goods
M7,Machine_Tools,Na,10077,China_P_Rp,NA,27.922125,Manifacutred_goods
M7,Machine_Tools,Na,10179,Hong_Kong,NA,0.881585,Manifacutred_goods
M7,Machine_Tools,Na,10205,Japan,NA,2.504969,Manifacutred_goods
M7,Machine_Tools,Na,10217,Korea_Rp,NA,3.829803,Manifacutred_goods
M7,Machine_Tools,Na,10245,Malaysia,NA,3.110992,Manifacutred_goods
M7,Machine_Tools,Na,10273,Nepal,NA,4.700673,Manifacutred_goods
M7,Machine_Tools,Na,10359,Singapore,NA,13.049184,Manifacutred_goods
M7,Machine_Tools,Na,10437,Vietnam_Soc_Rep,NA,3.431974,Manifacutred_goods
M7,Machine_Tools,Na,11351,Saudi_Arab,NA,7.783011,Manifacutred_goods
M7,Machine_Tools,Na,11419,U_Arab_Emts,NA,14.065349,Manifacutred_goods
M7,Machine_Tools,Na,13147,Germany,NA,45.244655,Manifacutred_goods
M7,Machine_Tools,Na,13421,U_K,NA,7.995778,Manifacutred_goods
M8,Medical_And_Scientific_Instrum,Na,5423,U_S_A,NA,178.723827,Manifacutred_goods
M8,Medical_And_Scientific_Instrum,Na,7171,Guyana,NA,0.322533,Manifacutred_goods
M8,Medical_And_Scientific_Instrum,Na,10027,Bangladesh_Pr,NA,15.609498,Manifacutred_goods
M8,Medical_And_Scientific_Instrum,Na,10077,China_P_Rp,NA,20.782274,Manifacutred_goods
M8,Medical_And_Scientific_Instrum,Na,10179,Hong_Kong,NA,9.595777,Manifacutred_goods
M8,Medical_And_Scientific_Instrum,Na,10205,Japan,NA,8.795105,Manifacutred_goods
M8,Medical_And_Scientific_Instrum,Na,10217,Korea_Rp,NA,10.726567,Manifacutred_goods
M8,Medical_And_Scientific_Instrum,Na,10245,Malaysia,NA,28.306883,Manifacutred_goods
M8,Medical_And_Scientific_Instrum,Na,10273,Nepal,NA,6.138956,Manifacutred_goods
M8,Medical_And_Scientific_Instrum,Na,10359,Singapore,NA,43.219522,Manifacutred_goods
M8,Medical_And_Scientific_Instrum,Na,10437,Vietnam_Soc_Rep,NA,6.684299,Manifacutred_goods
M8,Medical_And_Scientific_Instrum,Na,11351,Saudi_Arab,NA,17.654881,Manifacutred_goods
M8,Medical_And_Scientific_Instrum,Na,11419,U_Arab_Emts,NA,31.789097,Manifacutred_goods
M8,Medical_And_Scientific_Instrum,Na,13147,Germany,NA,49.88192,Manifacutred_goods
M8,Medical_And_Scientific_Instrum,Na,13421,U_K,NA,82.351716,Manifacutred_goods
M9,Office_Equipments,Na,5423,U_S_A,NA,7.941802,Manifacutred_goods
M9,Office_Equipments,Na,7171,Guyana,NA,0.005117,Manifacutred_goods
M9,Office_Equipments,Na,10027,Bangladesh_Pr,NA,0.677205,Manifacutred_goods
M9,Office_Equipments,Na,10077,China_P_Rp,NA,0.074439,Manifacutred_goods
M9,Office_Equipments,Na,10179,Hong_Kong,NA,0.01961,Manifacutred_goods
M9,Office_Equipments,Na,10205,Japan,NA,0.450478,Manifacutred_goods
M9,Office_Equipments,Na,10217,Korea_Rp,NA,0.02158,Manifacutred_goods
M9,Office_Equipments,Na,10245,Malaysia,NA,2.21875,Manifacutred_goods
M9,Office_Equipments,Na,10273,Nepal,NA,0.571611,Manifacutred_goods
M9,Office_Equipments,Na,10359,Singapore,NA,0.254261,Manifacutred_goods
M9,Office_Equipments,Na,10437,Vietnam_Soc_Rep,NA,0.975874,Manifacutred_goods
M9,Office_Equipments,Na,11351,Saudi_Arab,NA,0.435225,Manifacutred_goods
M9,Office_Equipments,Na,11419,U_Arab_Emts,NA,3.110114,Manifacutred_goods
M9,Office_Equipments,Na,13147,Germany,NA,4.427558,Manifacutred_goods
M9,Office_Equipments,Na,13421,U_K,NA,4.657771,Manifacutred_goods
N1,"Ac,_Refrigeration_Machnry_Etc",Na,5423,U_S_A,NA,125.44975,Manifacutred_goods
N1,"Ac,_Refrigeration_Machnry_Etc",Na,7171,Guyana,NA,0.037677,Manifacutred_goods
N1,"Ac,_Refrigeration_Machnry_Etc",Na,10027,Bangladesh_Pr,NA,39.932595,Manifacutred_goods
N1,"Ac,_Refrigeration_Machnry_Etc",Na,10077,China_P_Rp,NA,34.573483,Manifacutred_goods
N1,"Ac,_Refrigeration_Machnry_Etc",Na,10179,Hong_Kong,NA,0.543843,Manifacutred_goods
N1,"Ac,_Refrigeration_Machnry_Etc",Na,10205,Japan,NA,5.817478,Manifacutred_goods
N1,"Ac,_Refrigeration_Machnry_Etc",Na,10217,Korea_Rp,NA,30.620775,Manifacutred_goods
N1,"Ac,_Refrigeration_Machnry_Etc",Na,10245,Malaysia,NA,17.612387,Manifacutred_goods
N1,"Ac,_Refrigeration_Machnry_Etc",Na,10273,Nepal,NA,25.085133,Manifacutred_goods
N1,"Ac,_Refrigeration_Machnry_Etc",Na,10359,Singapore,NA,11.335799,Manifacutred_goods
N1,"Ac,_Refrigeration_Machnry_Etc",Na,10437,Vietnam_Soc_Rep,NA,4.972946,Manifacutred_goods
N1,"Ac,_Refrigeration_Machnry_Etc",Na,11351,Saudi_Arab,NA,105.860099,Manifacutred_goods
N1,"Ac,_Refrigeration_Machnry_Etc",Na,11419,U_Arab_Emts,NA,84.847891,Manifacutred_goods
N1,"Ac,_Refrigeration_Machnry_Etc",Na,13147,Germany,NA,29.608405,Manifacutred_goods
N1,"Ac,_Refrigeration_Machnry_Etc",Na,13421,U_K,NA,11.351577,Manifacutred_goods
N2,Bicycle_And_Parts,Na,5423,U_S_A,NA,7.397698,Manifacutred_goods
N2,Bicycle_And_Parts,Na,7171,Guyana,NA,0.001592,Manifacutred_goods
N2,Bicycle_And_Parts,Na,10027,Bangladesh_Pr,NA,44.465393,Manifacutred_goods
N2,Bicycle_And_Parts,Na,10077,China_P_Rp,NA,0.785077,Manifacutred_goods
N2,Bicycle_And_Parts,Na,10179,Hong_Kong,NA,0.049249,Manifacutred_goods
N2,Bicycle_And_Parts,Na,10205,Japan,NA,4.289449,Manifacutred_goods
N2,Bicycle_And_Parts,Na,10217,Korea_Rp,NA,0.026622,Manifacutred_goods
N2,Bicycle_And_Parts,Na,10245,Malaysia,NA,1.17857,Manifacutred_goods
N2,Bicycle_And_Parts,Na,10273,Nepal,NA,17.280114,Manifacutred_goods
N2,Bicycle_And_Parts,Na,10359,Singapore,NA,1.081344,Manifacutred_goods
N2,Bicycle_And_Parts,Na,10437,Vietnam_Soc_Rep,NA,2.043768,Manifacutred_goods
N2,Bicycle_And_Parts,Na,11351,Saudi_Arab,NA,1.129417,Manifacutred_goods
N2,Bicycle_And_Parts,Na,11419,U_Arab_Emts,NA,4.479461,Manifacutred_goods
N2,Bicycle_And_Parts,Na,13147,Germany,NA,8.895935,Manifacutred_goods
N2,Bicycle_And_Parts,Na,13421,U_K,NA,9.828356,Manifacutred_goods
N3,"Cranes,_Lifts_And_Winches",Na,5423,U_S_A,NA,32.593352,Manifacutred_goods
N3,"Cranes,_Lifts_And_Winches",Na,7171,Guyana,NA,0.030572,Manifacutred_goods
N3,"Cranes,_Lifts_And_Winches",Na,10027,Bangladesh_Pr,NA,20.255757,Manifacutred_goods
N3,"Cranes,_Lifts_And_Winches",Na,10077,China_P_Rp,NA,6.031838,Manifacutred_goods
N3,"Cranes,_Lifts_And_Winches",Na,10179,Hong_Kong,NA,0.270434,Manifacutred_goods
N3,"Cranes,_Lifts_And_Winches",Na,10205,Japan,NA,0.300885,Manifacutred_goods
N3,"Cranes,_Lifts_And_Winches",Na,10217,Korea_Rp,NA,0.771502,Manifacutred_goods
N3,"Cranes,_Lifts_And_Winches",Na,10245,Malaysia,NA,22.961368,Manifacutred_goods
N3,"Cranes,_Lifts_And_Winches",Na,10273,Nepal,NA,7.909982,Manifacutred_goods
N3,"Cranes,_Lifts_And_Winches",Na,10359,Singapore,NA,3.237091,Manifacutred_goods
N3,"Cranes,_Lifts_And_Winches",Na,10437,Vietnam_Soc_Rep,NA,9.744486,Manifacutred_goods
N3,"Cranes,_Lifts_And_Winches",Na,11351,Saudi_Arab,NA,13.85095,Manifacutred_goods
N3,"Cranes,_Lifts_And_Winches",Na,11419,U_Arab_Emts,NA,19.159672,Manifacutred_goods
N3,"Cranes,_Lifts_And_Winches",Na,13147,Germany,NA,4.269724,Manifacutred_goods
N3,"Cranes,_Lifts_And_Winches",Na,13421,U_K,NA,19.568634,Manifacutred_goods
N4,Electric_Machinery_And_Equipme,Na,5423,U_S_A,NA,511.682703,Manifacutred_goods
N4,Electric_Machinery_And_Equipme,Na,7171,Guyana,NA,0.320043,Manifacutred_goods
N4,Electric_Machinery_And_Equipme,Na,10027,Bangladesh_Pr,NA,65.185256,Manifacutred_goods
N4,Electric_Machinery_And_Equipme,Na,10077,China_P_Rp,NA,84.608679,Manifacutred_goods
N4,Electric_Machinery_And_Equipme,Na,10179,Hong_Kong,NA,40.498379,Manifacutred_goods
N4,Electric_Machinery_And_Equipme,Na,10205,Japan,NA,58.746912,Manifacutred_goods
N4,Electric_Machinery_And_Equipme,Na,10217,Korea_Rp,NA,22.570566,Manifacutred_goods
N4,Electric_Machinery_And_Equipme,Na,10245,Malaysia,NA,49.593419,Manifacutred_goods
N4,Electric_Machinery_And_Equipme,Na,10273,Nepal,NA,75.217122,Manifacutred_goods
N4,Electric_Machinery_And_Equipme,Na,10359,Singapore,NA,88.12381,Manifacutred_goods
N4,Electric_Machinery_And_Equipme,Na,10437,Vietnam_Soc_Rep,NA,38.396778,Manifacutred_goods
N4,Electric_Machinery_And_Equipme,Na,11351,Saudi_Arab,NA,102.492775,Manifacutred_goods
N4,Electric_Machinery_And_Equipme,Na,11419,U_Arab_Emts,NA,215.448025,Manifacutred_goods
N4,Electric_Machinery_And_Equipme,Na,13147,Germany,NA,252.985899,Manifacutred_goods
N4,Electric_Machinery_And_Equipme,Na,13421,U_K,NA,248.307281,Manifacutred_goods
N5,Ic_Engines_And_Parts,Na,5423,U_S_A,NA,433.923286,Manifacutred_goods
N5,Ic_Engines_And_Parts,Na,7171,Guyana,NA,0.068913,Manifacutred_goods
N5,Ic_Engines_And_Parts,Na,10027,Bangladesh_Pr,NA,8.170129,Manifacutred_goods
N5,Ic_Engines_And_Parts,Na,10077,China_P_Rp,NA,93.444239,Manifacutred_goods
N5,Ic_Engines_And_Parts,Na,10179,Hong_Kong,NA,19.706974,Manifacutred_goods
N5,Ic_Engines_And_Parts,Na,10205,Japan,NA,91.924544,Manifacutred_goods
N5,Ic_Engines_And_Parts,Na,10217,Korea_Rp,NA,36.46239,Manifacutred_goods
N5,Ic_Engines_And_Parts,Na,10245,Malaysia,NA,50.733367,Manifacutred_goods
N5,Ic_Engines_And_Parts,Na,10273,Nepal,NA,4.015897,Manifacutred_goods
N5,Ic_Engines_And_Parts,Na,10359,Singapore,NA,58.350706,Manifacutred_goods
N5,Ic_Engines_And_Parts,Na,10437,Vietnam_Soc_Rep,NA,5.963019,Manifacutred_goods
N5,Ic_Engines_And_Parts,Na,11351,Saudi_Arab,NA,2.959986,Manifacutred_goods
N5,Ic_Engines_And_Parts,Na,11419,U_Arab_Emts,NA,30.472553,Manifacutred_goods
N5,Ic_Engines_And_Parts,Na,13147,Germany,NA,104.202573,Manifacutred_goods
N5,Ic_Engines_And_Parts,Na,13421,U_K,NA,322.080164,Manifacutred_goods
N6,Indl._Machnry_For_Dairy_Etc,Na,5423,U_S_A,NA,689.233003,Manifacutred_goods
N6,Indl._Machnry_For_Dairy_Etc,Na,7171,Guyana,NA,2.3631,Manifacutred_goods
N6,Indl._Machnry_For_Dairy_Etc,Na,10027,Bangladesh_Pr,NA,232.671267,Manifacutred_goods
N6,Indl._Machnry_For_Dairy_Etc,Na,10077,China_P_Rp,NA,143.130832,Manifacutred_goods
N6,Indl._Machnry_For_Dairy_Etc,Na,10179,Hong_Kong,NA,13.130101,Manifacutred_goods
N6,Indl._Machnry_For_Dairy_Etc,Na,10205,Japan,NA,49.750958,Manifacutred_goods
N6,Indl._Machnry_For_Dairy_Etc,Na,10217,Korea_Rp,NA,25.210324,Manifacutred_goods
N6,Indl._Machnry_For_Dairy_Etc,Na,10245,Malaysia,NA,111.261312,Manifacutred_goods
N6,Indl._Machnry_For_Dairy_Etc,Na,10273,Nepal,NA,153.644495,Manifacutred_goods
N6,Indl._Machnry_For_Dairy_Etc,Na,10359,Singapore,NA,85.608152,Manifacutred_goods
N6,Indl._Machnry_For_Dairy_Etc,Na,10437,Vietnam_Soc_Rep,NA,102.637285,Manifacutred_goods
N6,Indl._Machnry_For_Dairy_Etc,Na,11351,Saudi_Arab,NA,96.50476,Manifacutred_goods
N6,Indl._Machnry_For_Dairy_Etc,Na,11419,U_Arab_Emts,NA,182.04519,Manifacutred_goods
N6,Indl._Machnry_For_Dairy_Etc,Na,13147,Germany,NA,174.538852,Manifacutred_goods
N6,Indl._Machnry_For_Dairy_Etc,Na,13421,U_K,NA,83.716098,Manifacutred_goods
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,5423,U_S_A,NA,394.935875,Manifacutred_goods
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,7171,Guyana,NA,0.087065,Manifacutred_goods
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,10027,Bangladesh_Pr,NA,8.504712,Manifacutred_goods
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,10077,China_P_Rp,NA,59.671543,Manifacutred_goods
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,10179,Hong_Kong,NA,12.017059,Manifacutred_goods
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,10205,Japan,NA,15.522055,Manifacutred_goods
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,10217,Korea_Rp,NA,12.642227,Manifacutred_goods
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,10245,Malaysia,NA,33.260412,Manifacutred_goods
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,10273,Nepal,NA,12.155173,Manifacutred_goods
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,10359,Singapore,NA,51.110589,Manifacutred_goods
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,10437,Vietnam_Soc_Rep,NA,15.293653,Manifacutred_goods
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,11351,Saudi_Arab,NA,54.185772,Manifacutred_goods
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,11419,U_Arab_Emts,NA,82.565748,Manifacutred_goods
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,13147,Germany,NA,58.659922,Manifacutred_goods
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,13421,U_K,NA,59.403243,Manifacutred_goods
